"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"Madd",0.000377334308911983,-0.242249324257812,0.279,0.354,1,"Not significant"
"Marf1",0.000377505255123376,-0.370662694790324,0.195,0.257,1,"Not significant"
"Pum1",0.000378376407775965,-0.193357870735049,0.267,0.346,1,"Not significant"
"Lypd6",0.000380079460389167,-1.07276196730267,0.045,0.081,1,"Not significant"
"Lrrc57",0.000380571758854201,-1.50946024943611,0.011,0.033,1,"Not significant"
"Slc22a15",0.000381283971661824,-0.506709638420071,0.106,0.155,1,"Not significant"
"Chid1",0.000381745649534475,-0.522119821407571,0.107,0.156,1,"Not significant"
"Man2b1",0.000382345166245144,-0.648012624588754,0.067,0.109,1,"Not significant"
"Bin1",0.000384603527816714,0.31418940321341,0.546,0.509,1,"Not significant"
"Kdm4b",0.000384845689279978,0.43965858156171,0.335,0.277,1,"Not significant"
"Agfg2",0.000385069953733877,-0.586939002113823,0.102,0.15,1,"Not significant"
"Cwf19l2",0.000385432579397387,-0.320399268177959,0.206,0.27,1,"Not significant"
"Acadm",0.000387081489176253,-0.838492214044139,0.044,0.08,1,"Not significant"
"Apba1",0.00038723510993221,-0.159081615773143,0.502,0.608,1,"Not significant"
"Pitpna",0.000387883487122492,-0.187532154548743,0.28,0.361,1,"Not significant"
"Ttc14",0.000388803037582046,-0.138261361090786,0.591,0.68,1,"Not significant"
"Eprs",0.00038887374325593,0.535780072343711,0.393,0.34,1,"Not significant"
"Tsen2",0.000388905563672126,-0.40512358962137,0.105,0.156,1,"Not significant"
"Invs",0.000388967486660058,-0.380857588571133,0.13,0.185,1,"Not significant"
"Gng3",0.000390220987356754,-0.801641000929416,0.045,0.082,1,"Not significant"
"9330158H04Rik",0.000390230578143525,-0.966581707386202,0.04,0.075,1,"Not significant"
"Lypd6b",0.000392370420129609,-0.670132937640222,0.061,0.102,1,"Not significant"
"Tarbp2",0.00039363849698299,-0.444542772754768,0.102,0.152,1,"Not significant"
"Chsy3",0.000398286126327738,-0.361787664353389,0.225,0.29,1,"Not significant"
"Cnih4",0.0003990294997897,-0.760906680994688,0.044,0.08,1,"Not significant"
"Hars",0.000399084700951903,-0.46274127432864,0.102,0.152,1,"Not significant"
"Elmod2",0.000399101782568458,-0.865604059661381,0.042,0.077,1,"Not significant"
"Trpm7",0.000399304645443777,-0.186599578536381,0.415,0.501,1,"Not significant"
"Morn4",0.000400640390271029,-0.783141899469408,0.051,0.089,1,"Not significant"
"Ubqln1",0.000400873616572934,-0.644338303779217,0.074,0.117,1,"Not significant"
"Arhgef6",0.000401634853022051,-0.813136639767245,0.044,0.08,1,"Not significant"
"Zfp414",0.000402559111506146,-0.916230132731349,0.04,0.075,1,"Not significant"
"Snapc4",0.000403101510423912,0.522248610291232,0.279,0.223,1,"Not significant"
"Dok5",0.000403769094184177,-0.564386459939699,0.054,0.093,1,"Not significant"
"Islr2",0.000404250649856092,-1.62049156182485,0.009,0.03,1,"Not significant"
"Sirt4",0.00040425529113664,-0.570860794100249,0.08,0.125,1,"Not significant"
"Arih2",0.000404872828416928,-0.317767677834639,0.16,0.22,1,"Not significant"
"Sesn2",0.000405424392676657,-1.7724946552699,0.007,0.026,1,"Not significant"
"Dynlt1b",0.000405424392676657,-1.7724946552699,0.007,0.026,1,"Not significant"
"Zfp956",0.000405896723120969,-0.42671981842817,0.104,0.154,1,"Not significant"
"Gm49066",0.000406777211511485,-0.903739188548152,0.04,0.075,1,"Not significant"
"Mal2",0.000407224801844377,-1.09692960576784,0.02,0.046,1,"Not significant"
"Pcyox1l",0.000408128978121854,-1.21240682318777,0.022,0.049,1,"Not significant"
"BC031181",0.000409764257404118,-0.736617618941303,0.052,0.09,1,"Not significant"
"Llgl1",0.000410179644596521,-0.699926029319254,0.046,0.083,1,"Not significant"
"Kptn",0.000410533536854096,-0.589464666204225,0.086,0.131,1,"Not significant"
"Impdh1",0.000410912628356287,-0.575373016118818,0.072,0.115,1,"Not significant"
"Slc25a47",0.000411112391107467,-0.7724946552699,0.051,0.089,1,"Not significant"
"Atr",0.000411327208539268,-0.405025776472352,0.148,0.205,1,"Not significant"
"Blzf1",0.000411834652880047,-0.730674479575273,0.052,0.09,1,"Not significant"
"Arsk",0.000411963159246299,-1.48298803807491,0.009,0.03,1,"Not significant"
"Ppp1r2",0.000412999119710013,-0.667797276603206,0.073,0.116,1,"Not significant"
"Qars",0.000413799192826906,-0.913193518179641,0.039,0.073,1,"Not significant"
"Polr2a",0.000415019192389703,-0.381303897945423,0.157,0.215,1,"Not significant"
"Gpr137c",0.000415481860478987,-0.285755690636867,0.241,0.312,1,"Not significant"
"1700112J16Rik",0.000417535069158293,-1.50501434440491,0.012,0.034,1,"Not significant"
"Dut",0.000419480834887966,-1.47804729680464,0.012,0.034,1,"Not significant"
"Kctd21",0.000419480834887966,-1.47804729680464,0.012,0.034,1,"Not significant"
"Ankrd24",0.000419667825456742,0.404525134645776,0.366,0.309,1,"Not significant"
"Rps28",0.000419701419856912,-1.13645796995447,0.022,0.049,1,"Not significant"
"Usp25",0.000420390069859437,-0.494287937811855,0.112,0.163,1,"Not significant"
"Mtus1",0.0004204832023404,-0.894666525263844,0.039,0.073,1,"Not significant"
"Klf15",0.000421434162387152,-1.45056656038254,0.012,0.034,1,"Not significant"
"Rabl3",0.000421434162387152,-1.45056656038254,0.012,0.034,1,"Not significant"
"Aip",0.000421434162387152,-1.45056656038254,0.012,0.034,1,"Not significant"
"Trappc2",0.000421478202948265,-2.30854755551011,0.003,0.019,1,"Not significant"
"Ube2d3",0.000422113641469808,-0.475019604107076,0.103,0.152,1,"Not significant"
"Ubxn2b",0.000423603832147717,-0.580334435352867,0.075,0.119,1,"Not significant"
"Lztr1",0.000423859652769764,-0.262803703819887,0.234,0.303,1,"Not significant"
"Syn3",0.000424678426400639,-0.147732894977839,0.57,0.664,1,"Not significant"
"Ewsr1",0.000425131376675515,-0.199434243605035,0.361,0.448,1,"Not significant"
"Prr14",0.00042513883522513,-0.44532991201639,0.119,0.172,1,"Not significant"
"Spopl",0.000425303060337556,-0.517680756241075,0.093,0.14,1,"Not significant"
"Neurl1b",0.00042600905377267,-1.3980991404884,0.012,0.034,1,"Not significant"
"Rab22a",0.000428042988702359,-0.804203514997238,0.038,0.072,1,"Not significant"
"Scarb1",0.000428043245131158,-0.45944471172899,0.145,0.2,1,"Not significant"
"Cyp20a1",0.00042811050364033,-1.12863846549518,0.023,0.051,1,"Not significant"
"Zmiz1os1",0.000428283069153268,-0.723585054788953,0.065,0.106,1,"Not significant"
"Adarb2",0.000428345877042613,-0.52675484255655,0.502,0.551,1,"Not significant"
"D330023K18Rik",0.000428422999966069,-0.429956280707251,0.119,0.172,1,"Not significant"
"Cdk11b",0.000429393681073688,0.572394588060774,0.275,0.219,1,"Not significant"
"Gm3448",0.000432739239029293,-1.12863846549518,0.024,0.052,1,"Not significant"
"Dpf2",0.00043310409139109,-0.568747986730851,0.071,0.114,1,"Not significant"
"E130307A14Rik",0.000435306223228274,-0.169280449992521,0.426,0.518,1,"Not significant"
"Insyn2a",0.000436478667124691,-0.794520961599898,0.071,0.113,1,"Not significant"
"Pqlc1",0.000438877506815979,-1.12194381292117,0.026,0.055,1,"Not significant"
"Gon4l",0.000439096475220717,0.360229375680268,0.517,0.493,1,"Not significant"
"Zeb2",0.000439562333109242,-0.901602257898778,0.112,0.16,1,"Not significant"
"Gm48693",0.000441597858686908,-1.05390759041855,0.023,0.051,1,"Not significant"
"Rab10os",0.000442549999534027,-0.831656727738043,0.039,0.073,1,"Not significant"
"Ddx31",0.00044300679688867,-0.783549843778895,0.048,0.085,1,"Not significant"
"Med6",0.000443406656185697,-0.70432315262832,0.061,0.101,1,"Not significant"
"Tmem56",0.000443989332931359,-0.67563311601731,0.07,0.112,1,"Not significant"
"Nedd8",0.000444249527691097,-1.06527640449775,0.031,0.061,1,"Not significant"
"Gm12258",0.0004453116332071,-0.648505937994446,0.063,0.104,1,"Not significant"
"Coro2b",0.000446225295166024,-0.404519192863101,0.165,0.222,1,"Not significant"
"Rmnd5a",0.000446457652828105,-0.574745971603267,0.079,0.123,1,"Not significant"
"Snf8",0.000446812947866835,-0.609264306401596,0.079,0.123,1,"Not significant"
"Glra3",0.000447741967728349,-0.536108113506482,0.158,0.213,1,"Not significant"
"Inha",0.000448832549879098,-0.414245046570512,0.156,0.213,1,"Not significant"
"Slc25a53",0.000449933239999765,-1.28064155894022,0.017,0.042,1,"Not significant"
"Hdlbp",0.000449975248168166,-0.299975106033371,0.185,0.249,1,"Not significant"
"Mrpl42",0.000450207661082236,-1.06947639302703,0.027,0.056,1,"Not significant"
"9330162012Rik",0.000450207661082236,-1.06947639302703,0.027,0.056,1,"Not significant"
"Sparcl1",0.000451413263496038,-0.54059876124501,0.108,0.158,1,"Not significant"
"Rps26",0.000452664046093622,-0.977813563247406,0.033,0.064,1,"Not significant"
"Rhou",0.000452720564605391,-1.05323106283715,0.026,0.055,1,"Not significant"
"Arpp21",0.000453407112646882,-0.520363527337307,0.359,0.412,1,"Not significant"
"Kbtbd3",0.000454779962085359,-0.99113494174524,0.032,0.063,1,"Not significant"
"Dcp2",0.000454779962085359,-0.99113494174524,0.032,0.063,1,"Not significant"
"Ift20",0.000454971290866811,-0.475570566512431,0.125,0.178,1,"Not significant"
"Dglucy",0.000455825666864686,-1.05002863079881,0.031,0.061,1,"Not significant"
"Rad23b",0.000457522096443347,-0.520955888273935,0.091,0.137,1,"Not significant"
"Kif16b",0.000457905610859396,-0.331513888738774,0.161,0.221,1,"Not significant"
"Dzip1",0.000457955638847376,-0.193981929749527,0.342,0.427,1,"Not significant"
"Dhx8",0.000459475198285556,-0.573050566907532,0.07,0.113,1,"Not significant"
"Sdccag8",0.00046060150862065,-0.259788243590254,0.254,0.325,1,"Not significant"
"Med4",0.000461557009821488,-1.01885031995706,0.027,0.056,1,"Not significant"
"Calcoco1",0.000464308188811347,-0.53653978349239,0.103,0.151,1,"Not significant"
"Tctn2",0.000465630521240834,-0.519513914100028,0.127,0.179,1,"Not significant"
"Cenpc1",0.000469121086063355,-0.249839136142283,0.268,0.341,1,"Not significant"
"Rimklb",0.000470548148156725,-0.392939742800482,0.141,0.197,1,"Not significant"
"Lix1",0.000470781968060763,-0.856558920058374,0.033,0.064,1,"Not significant"
"Tmem109",0.000472027378600154,-1.24703316629741,0.018,0.043,1,"Not significant"
"Pcbd2",0.000474252888331116,-0.663871108891026,0.081,0.125,1,"Not significant"
"Taf2",0.000475219248916992,-0.332640835819847,0.145,0.203,1,"Not significant"
"Irs1",0.000477516331622295,-0.662070665576249,0.05,0.088,1,"Not significant"
"Washc4",0.000477638998937961,-0.308733865969578,0.219,0.284,1,"Not significant"
"Zwilch",0.000478297330918142,-1.67295898171899,0.008,0.028,1,"Not significant"
"Gnasas1",0.000478468029777474,-0.627064215748336,0.065,0.106,1,"Not significant"
"B4galt1",0.000483086166917562,-0.926299991348935,0.029,0.059,1,"Not significant"
"Plekha7",0.000483909739846888,-0.293841056695084,0.275,0.345,1,"Not significant"
"1110046J04Rik",0.000485881454428739,-1.25792148244014,0.019,0.044,1,"Not significant"
"Fam193a",0.000486271462672473,0.265455973963076,0.61,0.596,1,"Not significant"
"Tcf25",0.000487741458324658,0.294480327207357,0.632,0.636,1,"Not significant"
"Trim62",0.00049223537977618,-0.826075695474743,0.032,0.063,1,"Not significant"
"Cog2",0.000492236521641852,-0.503515440331496,0.096,0.143,1,"Not significant"
"Tmem70",0.000492786723830827,-1.40165695990159,0.014,0.037,1,"Not significant"
"Sumo2",0.000492787508181481,-0.710210377015557,0.067,0.108,1,"Not significant"
"Zswim5",0.000493464868379862,-0.430803305561107,0.122,0.175,1,"Not significant"
"Dnmt3a",0.000495082731334044,0.178827521105767,0.854,0.848,1,"Not significant"
"Nt5c3b",0.000495148164424701,-0.460983176327876,0.119,0.17,1,"Not significant"
"Atp5b",0.000495460064180961,-0.467149444578141,0.155,0.21,1,"Not significant"
"Mrpl47",0.000495613222729452,-0.853531227360806,0.042,0.077,1,"Not significant"
"Map4k4",0.000496669064960175,-0.271118784821718,0.259,0.331,1,"Not significant"
"Lemd3",0.00049674858738846,-0.461292966975595,0.116,0.167,1,"Not significant"
"Ppa1",0.000496934631061532,-0.826942439292276,0.049,0.086,1,"Not significant"
"Nfrkb",0.000498270845542089,-0.519987961340017,0.131,0.183,1,"Not significant"
"Snx10",0.000500281961264995,-0.454905496106875,0.143,0.197,1,"Not significant"
"Tspan12",0.000500736081851156,-0.781772468857911,0.023,0.051,1,"Not significant"
"Kctd3",0.000501971471152519,-0.495755334148793,0.097,0.144,1,"Not significant"
"Nadk2",0.000503366137970409,-1.24807369648379,0.02,0.046,1,"Not significant"
"Nit1",0.000503826578878435,-0.431789353351909,0.098,0.146,1,"Not significant"
"Mef2a",0.000504782857865958,-0.250602428486319,0.277,0.353,1,"Not significant"
"Snrpa",0.000504948398813512,-0.594956469717712,0.067,0.108,1,"Not significant"
"Gm49359",0.000506406765890418,-0.797369323908929,0.041,0.075,1,"Not significant"
"Chst11",0.000506805874727589,-0.395008583892225,0.185,0.244,1,"Not significant"
"Nek10",0.000508643111612597,-0.432570131088691,0.096,0.144,1,"Not significant"
"Cdipt",0.000508674767038222,-0.805409277742635,0.049,0.086,1,"Not significant"
"Ak2",0.000509007861181239,-0.517680756241075,0.091,0.137,1,"Not significant"
"Nckipsd",0.000511846036849312,0.566850492694872,0.201,0.15,1,"Not significant"
"Ifrd2",0.00051202589555624,1.1187990852876,0.044,0.02,1,"Not significant"
"Fxyd6",0.000512701223452676,-0.405976409358467,0.091,0.138,1,"Not significant"
"Ptgfrn",0.0005135927073838,-1.48031390377659,0.011,0.032,1,"Not significant"
"Abcd2",0.0005135927073838,-1.48031390377659,0.011,0.032,1,"Not significant"
"Btbd2",0.000515978798717067,-0.626723515536364,0.069,0.111,1,"Not significant"
"Ddx52",0.000517475919624956,-0.622627306168841,0.069,0.111,1,"Not significant"
"Usp30",0.000518421892709423,-0.729102059756519,0.05,0.087,1,"Not significant"
"Trp53inp1",0.000520083105871043,-1.99488707660635,0.005,0.022,1,"Not significant"
"Mybl2",0.000521354304182682,-1.95306690091172,0.005,0.022,1,"Not significant"
"Gosr2",0.000522267753905501,-1.18095950062526,0.021,0.047,1,"Not significant"
"B130055M24Rik",0.000523100385936842,-0.593170955825337,0.07,0.112,1,"Not significant"
"Ppm1d",0.000523390034946529,-1.00929751953051,0.036,0.067,1,"Not significant"
"Msmo1",0.000526092051694884,-0.797369323908929,0.041,0.075,1,"Not significant"
"Parp8",0.000529859903704789,-0.226913372522709,0.337,0.414,1,"Not significant"
"Nalcn",0.000532072440100809,-0.142065123927167,0.707,0.815,1,"Not significant"
"Slc30a4",0.000532136156832776,-1.17493211776911,0.022,0.049,1,"Not significant"
"Etv1",0.000533477275027847,-1.22194218533457,0.024,0.051,1,"Not significant"
"Xrcc5",0.00053574282733027,-0.529793251533112,0.114,0.164,1,"Not significant"
"Crebzf",0.000537755660838528,0.532113963417436,0.294,0.244,1,"Not significant"
"Lyar",0.000538119402144626,-1.26999431474072,0.015,0.038,1,"Not significant"
"Ttc26",0.000538864094605021,-0.731979495531186,0.06,0.099,1,"Not significant"
"Ube2s",0.000541583531106203,-0.839608851128436,0.039,0.073,1,"Not significant"
"Pgrmc2",0.000544523041915645,-1.11353157310497,0.022,0.049,1,"Not significant"
"Rlf",0.000545342053358621,-0.353269359027622,0.212,0.274,1,"Not significant"
"Tmem163",0.000545802282704769,-0.52856907238381,0.124,0.175,1,"Not significant"
"Rab11fip4",0.000546302738479777,-0.252020881000457,0.259,0.332,1,"Not significant"
"Tfdp1",0.000546376115156412,-0.438884755334902,0.106,0.155,1,"Not significant"
"Lamtor3",0.000546504989528495,-0.883525967658643,0.036,0.069,1,"Not significant"
"Dot1l",0.000546831545903065,-0.203926592799412,0.308,0.385,1,"Not significant"
"Timm10b",0.000548788363842855,-0.941552912894679,0.036,0.067,1,"Not significant"
"Bdh1",0.00054935856437541,-0.746959563162763,0.054,0.092,1,"Not significant"
"Elfn2",0.000549935368933689,-0.405796690262515,0.155,0.211,1,"Not significant"
"Vps37a",0.000550169067837689,-0.437704409445487,0.153,0.208,1,"Not significant"
"Cyb561",0.000550833098556221,-1.03552906110369,0.033,0.063,1,"Not significant"
"Dhx40",0.000550836424534657,-0.517965845668123,0.096,0.142,1,"Not significant"
"Desi1",0.000550947863637926,-0.417900371462215,0.11,0.16,1,"Not significant"
"Zfp128",0.000551121742643483,-1.58807008413247,0.009,0.029,1,"Not significant"
"Ndufaf3",0.000551121742643483,-1.58807008413247,0.009,0.029,1,"Not significant"
"Clic6",0.000551121742643483,-1.58807008413247,0.009,0.029,1,"Not significant"
"Phlda1",0.00055231864058491,-1.16328460830207,0.015,0.038,1,"Not significant"
"Gm20732",0.000552359410103994,-1.11049111878492,0.023,0.05,1,"Not significant"
"Gm32926",0.000552559654557872,-0.972519263577893,0.035,0.066,1,"Not significant"
"Mrpl2",0.000552944302903071,-1.12863846549518,0.024,0.051,1,"Not significant"
"Hif1a",0.000553243666373638,-0.648980118784545,0.071,0.113,1,"Not significant"
"Mfap1b",0.000554000594069364,-0.927613721936805,0.036,0.067,1,"Not significant"
"Chrm1",0.00055441818505652,-1.0926729682073,0.03,0.059,1,"Not significant"
"Pfkp",0.000557467339736908,-0.264957126493909,0.354,0.431,1,"Not significant"
"Tmem106c",0.000557863242430327,-0.813136639767245,0.046,0.082,1,"Not significant"
"Akap11",0.000558068991540955,-0.288977418108289,0.243,0.309,1,"Not significant"
"Zc3h4",0.000559367987741203,-0.485500350491924,0.088,0.133,1,"Not significant"
"Snhg4",0.000559439302681166,-1.73596877924479,0.007,0.026,1,"Not significant"
"Gpr158",0.000560958927419634,0.190402675684554,0.885,0.883,1,"Not significant"
"Csnk1d",0.000564010825260068,-0.472934373410992,0.114,0.164,1,"Not significant"
"Uqcrb",0.000565175863883544,-1.07349691130271,0.024,0.051,1,"Not significant"
"Gm36371",0.000565606577193515,-1.42255218421294,0.012,0.034,1,"Not significant"
"Gm12216",0.000566006858835154,-0.981081277081317,0.03,0.059,1,"Not significant"
"Zbtb4",0.000566896043039712,-0.32166882720028,0.187,0.249,1,"Not significant"
"AA387883",0.000568404691643081,-2.12863846549517,0.004,0.02,1,"Not significant"
"Prag1",0.000568486372962803,-0.794520961599899,0.045,0.08,1,"Not significant"
"Mbd4",0.000569282773730589,-0.992460339211807,0.032,0.062,1,"Not significant"
"Setmar",0.000569570557348236,-2.08283477588205,0.004,0.02,1,"Not significant"
"Ppp1r3e",0.000569570557348236,-2.08283477588205,0.004,0.02,1,"Not significant"
"Idh2",0.000570329354510641,-0.433288568950702,0.108,0.158,1,"Not significant"
"Gm9856",0.000573014101660815,-0.312707649257757,0.16,0.218,1,"Not significant"
"Borcs5",0.000573871974605683,-0.683765736675568,0.049,0.086,1,"Not significant"
"Rplp1",0.000575018174885722,-0.953066900911721,0.033,0.063,1,"Not significant"
"Sh3pxd2a",0.000575266295794463,-0.397843456829622,0.171,0.228,1,"Not significant"
"Spon1",0.000578078180818336,-0.628730847730768,0.125,0.175,1,"Not significant"
"Tmub2",0.000578935346958869,-1.01940939574042,0.029,0.058,1,"Not significant"
"Gm15328",0.000579549159443024,-1.03552906110369,0.027,0.055,1,"Not significant"
"Tmem234",0.000580837668661134,0.387393694522021,0.382,0.327,1,"Not significant"
"Galnt9",0.000581550891647336,-0.439070921544708,0.107,0.156,1,"Not significant"
"Zfp277",0.000581612684731396,-0.793711141179596,0.051,0.088,1,"Not significant"
"Gm46218",0.000582069312021796,-0.976028049355032,0.031,0.061,1,"Not significant"
"Fmnl2",0.000583426215285918,-0.22866376913424,0.336,0.412,1,"Not significant"
"Unc50",0.000584115651918733,-1.01825106967186,0.027,0.055,1,"Not significant"
"Greb1l",0.00058436367141984,-0.28965398534779,0.241,0.305,1,"Not significant"
"Manbal",0.000584782746088944,-0.731979495531186,0.062,0.101,1,"Not significant"
"Slc35a2",0.000584901909323016,-0.796341397224267,0.045,0.08,1,"Not significant"
"Med13l",0.000585586202127129,-0.126869372642119,0.349,0.439,1,"Not significant"
"Rplp2",0.000586387256913716,-0.826715046267786,0.044,0.079,1,"Not significant"
"Zfp536",0.000586492790264916,-0.727220575505459,0.186,0.238,1,"Not significant"
"Cgref1",0.000589099102962435,-1.00076364294302,0.026,0.054,1,"Not significant"
"Senp8",0.000589343780333895,-0.858651299019614,0.049,0.085,1,"Not significant"
"Pds5a",0.000591169010080281,-0.249390624955785,0.249,0.318,1,"Not significant"
"Mfap3l",0.00059118634854946,-0.884969384528312,0.034,0.065,1,"Not significant"
"Ints8",0.000591638948743407,-0.427556582336037,0.136,0.189,1,"Not significant"
"Sort1",0.000592253433210308,-0.290101888189291,0.215,0.28,1,"Not significant"
"5730480H06Rik",0.000592339789133335,-0.962465598913971,0.024,0.051,1,"Not significant"
"Hmgn3",0.000594025781752693,-0.403680172751701,0.147,0.201,1,"Not significant"
"Satb1",0.000594197901194187,-0.737729237109223,0.059,0.098,1,"Not significant"
"Nucb1",0.000594378566143928,-0.455784269653556,0.12,0.171,1,"Not significant"
"Pea15a",0.000594790844418995,-0.591226967319655,0.075,0.117,1,"Not significant"
"Gtf2b",0.000594818776971303,-1.2348378693271,0.017,0.041,1,"Not significant"
"Gm16894",0.00059565806206679,-0.683227317172812,0.054,0.092,1,"Not significant"
"Rbm4b",0.000596430359993498,-0.846495236713677,0.035,0.066,1,"Not significant"
"Snx7",0.000597153389721996,-0.757227898616589,0.051,0.088,1,"Not significant"
"Klhl11",0.000597228272710266,-0.929734397081097,0.031,0.061,1,"Not significant"
"Xkr7",0.000598380911071751,-0.955801868632959,0.029,0.058,1,"Not significant"
"Fam98a",0.000599329989792863,-0.518953535362787,0.091,0.136,1,"Not significant"
"Ppp1r16b",0.000599817608911905,-0.469425587633853,0.132,0.183,1,"Not significant"
"Prkar1b",0.000600524268433356,-0.232143041249035,0.351,0.423,1,"Not significant"
"Gm12940",0.000601135894005055,-0.260781136579382,0.224,0.291,1,"Not significant"
"Utp25",0.000601853109665087,-0.53302872057451,0.075,0.117,1,"Not significant"
"AI504432",0.000602015884344016,-0.855823038868795,0.034,0.065,1,"Not significant"
"Rpl11",0.000602816275274652,-0.468713907092797,0.133,0.185,1,"Not significant"
"Azi2",0.000602910642553537,-0.51665575084031,0.115,0.164,1,"Not significant"
"Asxl1",0.000605204741820676,-0.285048660463006,0.234,0.301,1,"Not significant"
"Timm17a",0.000605607019059933,-0.609470155733598,0.065,0.105,1,"Not significant"
"Nufip2",0.000610193267586876,-0.368952794828885,0.173,0.23,1,"Not significant"
"Zmym3",0.000610485022598001,0.42692724341691,0.449,0.413,1,"Not significant"
"Prr16",0.000611926144553196,-0.372564048381264,0.274,0.34,1,"Not significant"
"Gm29666",0.000615042844564221,-1.37113209288813,0.013,0.035,1,"Not significant"
"Zdhhc13",0.000615730931696281,-0.743348309610383,0.056,0.094,1,"Not significant"
"Ttc17",0.000615823394172158,-0.168743302409482,0.357,0.445,1,"Not significant"
"Trmt61b",0.000617522914181913,-0.724327372809389,0.061,0.1,1,"Not significant"
"2810001G20Rik",0.000618015298923253,-1.22500685996741,0.018,0.042,1,"Not significant"
"Kdm6a",0.000618244695337342,-0.40326084560418,0.131,0.184,1,"Not significant"
"Cdc42se2",0.000618353206801355,-0.491705255176023,0.106,0.154,1,"Not significant"
"Idh1",0.00062259939449965,-1.51469689780225,0.01,0.03,1,"Not significant"
"St3gal1",0.00062259939449965,-1.51469689780225,0.01,0.03,1,"Not significant"
"Kat2b",0.000624842642622718,-0.465914524715973,0.167,0.22,1,"Not significant"
"Pitpnm2",0.000625243055877628,0.419699510013446,0.332,0.276,1,"Not significant"
"Utp6",0.000626731666177124,-0.713600966216331,0.061,0.1,1,"Not significant"
"Grm3",0.000627868603748328,-0.5118429007471,0.157,0.211,1,"Not significant"
"Gm15594",0.000628552157377167,-3.62049156182485,0,0.011,1,"Not significant"
"Nudt21",0.000635477155521041,-0.745013918847792,0.05,0.086,1,"Not significant"
"Dhodh",0.00063787694039499,-1.21610130674551,0.019,0.044,1,"Not significant"
"Pot1b",0.000640480624101587,-0.539833898479625,0.082,0.125,1,"Not significant"
"Vps26c",0.000640860186309646,-0.824024955909981,0.041,0.075,1,"Not significant"
"Dvl3",0.000641787023470505,-0.468638133304555,0.103,0.15,1,"Not significant"
"Strn4",0.00064213941654035,-0.29264167292425,0.174,0.233,1,"Not significant"
"Als2",0.000642202625277305,-0.535648061272305,0.096,0.142,1,"Not significant"
"Suz12",0.000643818438050763,-0.421079795882156,0.156,0.21,1,"Not significant"
"Stxbp5",0.000644558489490926,-0.169899695368666,0.318,0.395,1,"Not significant"
"Gm15608",0.000644760725981568,-1.81313663976725,0.006,0.024,1,"Not significant"
"Jak1",0.000648410926565634,-0.475061122303286,0.128,0.179,1,"Not significant"
"Zfp975",0.000648597506406125,-0.384978218754961,0.11,0.16,1,"Not significant"
"Wscd1",0.000649492387167536,-0.7724946552699,0.053,0.09,1,"Not significant"
"Serpinf1",0.000650764317723343,-1.70690631364232,0.008,0.027,1,"Not significant"
"Tshz2",0.000651219704598323,-0.259782624440961,0.481,0.553,1,"Not significant"
"Kif1bp",0.00065160854392872,-0.510347788707954,0.115,0.164,1,"Not significant"
"Micos10",0.000653923095710388,-0.43444689501926,0.118,0.168,1,"Not significant"
"Cplane1",0.000654466768748432,0.157339811928097,0.857,0.887,1,"Not significant"
"Cttnbp2nl",0.00065477135273607,-0.62049156182485,0.057,0.095,1,"Not significant"
"Zfp810",0.000655273236620533,-0.329004580501624,0.162,0.219,1,"Not significant"
"Zfp131",0.00065555563762527,-0.433008188998232,0.106,0.154,1,"Not significant"
"Igsf9",0.000656211230760394,-0.985343303935476,0.036,0.068,1,"Not significant"
"Dram2",0.000660043047590718,-0.854288746433547,0.046,0.081,1,"Not significant"
"Spink10",0.000660455090878119,-0.396795303941556,0.189,0.247,1,"Not significant"
"Kcnd2",0.000661039948459516,-0.300224601307408,0.89,0.871,1,"Not significant"
"Morc2a",0.000661672860806216,-0.40662321279494,0.132,0.185,1,"Not significant"
"Ccdc47",0.000663629671390482,-0.361632831962249,0.157,0.213,1,"Not significant"
"Kpna6",0.000664451388249396,-0.485613507481738,0.11,0.159,1,"Not significant"
"Cyb5b",0.000668146737477904,-0.437627504675039,0.096,0.142,1,"Not significant"
"Fos",0.000668837838994143,1.13439594033862,0.032,0.012,1,"Not significant"
"Sulf1",0.000669007354230299,-0.576883010163938,0.104,0.15,1,"Not significant"
"Exoc5",0.00066994078765432,-0.433391416574405,0.151,0.205,1,"Not significant"
"Dusp8",0.0006706547055415,-0.861761993366986,0.045,0.08,1,"Not significant"
"Wdr44",0.00067245653500197,-0.510067572131199,0.079,0.122,1,"Not significant"
"Heatr3",0.000676346652055137,-0.262054097815055,0.199,0.263,1,"Not significant"
"Asb7",0.000678069002596294,-0.420404589872285,0.123,0.174,1,"Not significant"
"4833439L19Rik",0.000681403481956048,-0.711330792591503,0.049,0.085,1,"Not significant"
"Cntnap2",0.000682625600150696,-0.266589149108226,0.973,0.967,1,"Not significant"
"Cftr",0.000683527628315675,-1.28064155894023,0.022,0.048,1,"Not significant"
"Zcrb1",0.000686050068357816,-0.441288746794526,0.138,0.19,1,"Not significant"
"Elfn1",0.000687139475979506,-0.606084138003824,0.087,0.131,1,"Not significant"
"H2afy2",0.000687883947178955,-0.573948975887819,0.074,0.115,1,"Not significant"
"Dnajc3",0.000688154773540463,-0.746959563162763,0.053,0.09,1,"Not significant"
"Sfi1",0.000688537080423339,-0.22108471425977,0.217,0.282,1,"Not significant"
