"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sfrp4",0.688252762872586,0.190942782711396,0.013,0.012,1
"1700084C06Rik",0.688331228454138,-0.0402198482527845,0.092,0.095,1
"Pde8a",0.688552126162791,-0.22127419750507,0.021,0.023,1
"Mpdu1",0.688560607222988,-0.0798126601864517,0.082,0.086,1
"Pcdhga5",0.688710949147046,0.0795816737636921,0.035,0.033,1
"Pkd1l3",0.688764347724778,-0.264110395415328,0.023,0.025,1
"Rwdd1",0.689058816866618,0.0479848288693523,0.137,0.132,1
"Glo1",0.689234780907967,0.0667307553138503,0.049,0.046,1
"Gm48779",0.689514908304921,0.404649476181621,0.009,0.008,1
"Gm36736",0.689544660563126,0.103479941461055,0.018,0.017,1
"Fhl2",0.689759653360136,0.0704299753941608,0.029,0.027,1
"Gnai3",0.689772630634505,0.0698996052977932,0.12,0.116,1
"Anxa5",0.689894552346252,-0.124559043016534,0.02,0.021,1
"Bcs1l",0.690063893714217,0.0299509060390908,0.125,0.12,1
"Scn4b",0.690179168641585,0.112940270710123,0.013,0.012,1
"Ccdc177",0.690193758958804,0.0232274539952617,0.077,0.073,1
"Kdm4a",0.690417666775502,-0.0401493335754379,0.157,0.151,1
"Dusp23",0.690445200043142,0.220737384971748,0.031,0.029,1
"Rgs8",0.690637505083927,-0.126606871665393,0.134,0.137,1
"Metap2",0.690858150355525,0.0177164181788321,0.377,0.37,1
"Rps16",0.690978544744065,0.127616847342567,0.057,0.054,1
"Zfp959",0.691040884188895,0.0940812434588061,0.024,0.022,1
"Cux2",0.691182281092129,0.0329560275309496,0.426,0.417,1
"Ccnt1",0.69132851493211,-0.0337378152203227,0.318,0.323,1
"Rps5",0.691675001362081,-0.0314496386250527,0.042,0.044,1
"Endog",0.691688274659044,0.094081243458807,0.036,0.033,1
"Pbdc1",0.69200787184033,0.0557349318093232,0.098,0.095,1
"Dnlz",0.692019671633133,-0.0642395737427215,0.055,0.058,1
"Yod1",0.692119117695033,-0.121647447596631,0.02,0.022,1
"Zap70",0.692424103546946,0.284052187102876,0.032,0.03,1
"Rgs9",0.692437502511944,-0.155412323636755,0.309,0.309,1
"Gm10115",0.692473870370428,-0.178291026954324,0.009,0.01,1
"9430021M05Rik",0.69252095182744,0.231584767208742,0.009,0.008,1
"Pcdha11",0.69252095182744,0.231584767208742,0.009,0.008,1
"Arl2bp",0.692585805130863,0.00410673078399348,0.152,0.157,1
"Gm9856",0.692752926788121,-0.0869447512167563,0.268,0.271,1
"Pdzrn3",0.692828724601469,-0.128746839979968,0.024,0.022,1
"D430041D05Rik",0.693002248952149,0.0232311683516987,0.557,0.552,1
"Gm11110",0.693039293304167,0.166489738986857,0.024,0.022,1
"P2rx3",0.6931900290739,-0.130985312175968,0.009,0.01,1
"1700111E14Rik",0.6931900290739,-0.130985312175968,0.009,0.01,1
"Pfn4",0.6931900290739,-0.130985312175968,0.009,0.01,1
"Socs1",0.6931900290739,-0.130985312175968,0.009,0.01,1
"Zfp661",0.693230167596546,-0.0996211412666321,0.02,0.022,1
"Cbx8",0.693230167596546,-0.0996211412666321,0.02,0.022,1
"Gm13938",0.693332081509427,0.175001238842373,0.009,0.008,1
"Pcx",0.693345553719008,-0.074951277261639,0.117,0.121,1
"Prdm9",0.693364177095108,-0.0937339168793958,0.021,0.023,1
"Coq2",0.693708990958795,0.0356645572334844,0.158,0.153,1
"Gm2762",0.693713675346288,-0.0501457323349577,0.063,0.066,1
"Usf2",0.694030578573804,0.0456464870670272,0.133,0.129,1
"Nsg2",0.694051755145145,-0.0297750069327984,0.385,0.373,1
"Necab2",0.694059543657322,0.0687145233003794,0.127,0.132,1
"Rfc5",0.694201223236234,-0.118912479875392,0.021,0.023,1
"Vwa5b2",0.694236472999211,-0.0398034259549334,0.392,0.377,1
"Pafah1b1",0.694391501803858,0.00489402141738943,0.67,0.684,1
"1700109H08Rik",0.694419699760013,0.00570335979241365,0.108,0.104,1
"Thrb",0.694456520206725,-0.0867136574872436,0.404,0.401,1
"Zfp91",0.694521528291198,-0.00936469092276326,0.368,0.356,1
"Parp9",0.694789613515556,-0.0314496386250527,0.009,0.01,1
"Vit",0.694789613515556,-0.0314496386250527,0.009,0.01,1
"Bnc2",0.694847137055244,0.252343327375538,0.009,0.01,1
"Zfp59",0.694883831957297,0.0720549371288071,0.042,0.04,1
"Ccdc130",0.694984013857702,0.0850643701013727,0.073,0.07,1
"Ubxn2b",0.695030772403791,-0.00961383738458021,0.141,0.136,1
"Eprs",0.695060252763846,0.0358006027841429,0.439,0.435,1
"Cfp",0.695262162431107,-0.0883858035779048,0.142,0.145,1
"Ngrn",0.695392919050709,0.137526533423711,0.06,0.057,1
"Tmem240",0.695492868192908,-0.0530149884599864,0.101,0.105,1
"Cthrc1",0.695537206838822,-0.0405518457323053,0.049,0.052,1
"Gm46404",0.695573198111475,0.154106014531023,0.019,0.017,1
"Stard6",0.695573198111475,0.154106014531023,0.019,0.017,1
"4930413F20Rik",0.695656229084922,-0.00872956212496945,0.02,0.021,1
"Zfp362",0.69572151140359,0.0276634550431716,0.084,0.081,1
"Trhr",0.696058293119141,0.203928424305876,0.049,0.046,1
"Eif4ebp2",0.696130321852587,0.0817609718229382,0.123,0.119,1
"Ercc6l2",0.696291749302302,-0.0159008117725468,0.319,0.308,1
"Smim18",0.696298163479939,-0.113911798817026,0.022,0.023,1
"Sar1b",0.696492369147372,-0.0674688614260348,0.109,0.113,1
"March10",0.696610514236208,-0.179548277614186,0.024,0.025,1
"Rgs19",0.696826338288869,0.113748276914883,0.03,0.028,1
"Mmgt2",0.696907842819525,0.0871948578735671,0.036,0.034,1
"Pde6h",0.69691039558634,0.104205460732514,0.024,0.022,1
"Lyn",0.69718091282191,0.244184803988375,0.014,0.013,1
"Zfp507",0.697188412331798,0.0210177812690828,0.16,0.155,1
"Ric8b",0.697311560337568,-0.0540014806149007,0.315,0.304,1
"Bcorl1",0.697568492172138,-0.0258901132831517,0.144,0.149,1
"Rxra",0.69762555020058,0.0690772373289121,0.065,0.062,1
"A830082N09Rik",0.697642343180173,0.0376428846478931,0.088,0.084,1
"Paqr4",0.697873375646926,0.150753692595696,0.038,0.035,1
"Tspan14",0.697886058029461,-0.000643591843878077,0.042,0.045,1
"Gpatch11",0.697893831404586,0.0455123431898317,0.094,0.09,1
"Trak1",0.6979250261666,-0.0258030754839105,0.333,0.323,1
"Msmo1",0.6979452669507,-0.0120843137581215,0.092,0.088,1
"Star",0.698059684471733,0.181953999484141,0.025,0.023,1
"Aebp2",0.69824000953067,-0.129337459294485,0.173,0.176,1
"Med13l",0.698294096098034,-0.0845609750846149,0.524,0.516,1
"Bsdc1",0.698390559829582,0.0405941562376748,0.197,0.192,1
"Vwc2",0.698390892112095,0.063947384167504,0.209,0.206,1
"Mrps28",0.698471657290933,0.0341387030025242,0.106,0.102,1
"Tgfa",0.698490611284213,0.149122607016769,0.031,0.029,1
"Poc1a",0.698530732686016,0.0940812434588061,0.03,0.028,1
"Zfp612",0.698596054283993,0.0485845275273988,0.401,0.395,1
"Prrg2",0.698603678840518,-0.0732698143196799,0.022,0.023,1
"Snhg17",0.698688232197729,0.0720549371288071,0.043,0.041,1
"Unk",0.698689210267863,-0.0653969705483901,0.269,0.272,1
"Chmp7",0.698706349432599,0.0159757075676841,0.119,0.114,1
"Sptlc1",0.6987093491559,-0.127933162667595,0.208,0.209,1
"Tmem88",0.698821030186865,-0.168953162374987,0.009,0.011,1
"Zfp608",0.698877908680235,-0.130754923315546,0.364,0.358,1
"4732414G09Rik",0.698923773612635,0.180054466568659,0.014,0.013,1
"Gm49741",0.698923773612635,0.180054466568659,0.014,0.013,1
"Pcdh9",0.699221751301797,0.00707727698726757,0.925,0.92,1
"Kazn",0.699333992733946,-0.0266961086544182,0.297,0.287,1
"Ttc39a",0.699454247011388,0.0902289179631999,0.119,0.116,1
"Tut7",0.699493880803458,-0.0115500811873477,0.345,0.352,1
"Sec16b",0.699568891436091,-0.124559043016534,0.009,0.011,1
"AV099323",0.699568891436091,-0.124559043016534,0.009,0.011,1
"D830050J10Rik",0.699568891436091,-0.124559043016534,0.009,0.011,1
"Gm11732",0.699568891436091,-0.124559043016534,0.009,0.011,1
"Gm3411",0.699568891436091,-0.124559043016534,0.009,0.011,1
"H2-T23",0.699568891436091,-0.124559043016534,0.009,0.011,1
"Ptgs1",0.699831812285882,-0.0720916231223985,0.022,0.023,1
"Ddt",0.699914345617071,0.142579761149996,0.014,0.013,1
"B4galnt1",0.699962123435251,0.0279714476344948,0.167,0.163,1
"Iqck",0.699978285150198,0.0929412236121374,0.067,0.064,1
"Snrnp40",0.699984183643114,0.0472623373889882,0.19,0.185,1
"Ttll1",0.699996802220632,-0.0427946122190619,0.117,0.113,1
"Tbxas1",0.700119152810455,0.14688760263346,0.025,0.023,1
"Prmt3",0.700316328055728,0.0205024410096688,0.183,0.178,1
"Ccm2l",0.700439206616691,-0.146926856044989,0.003,0.004,1
"Gcc2",0.700748427289304,-0.0522312007615555,0.399,0.402,1
"Tjp1",0.700751276529661,-0.0286089242999622,0.765,0.768,1
"Gtpbp3",0.700874101720588,0.110066947631505,0.117,0.114,1
"Oat",0.701032394604245,-0.0903433276786219,0.023,0.025,1
"Fitm2",0.701218143148966,0.0871948578735671,0.037,0.035,1
"Srm",0.701309327409481,-0.109452150626326,0.024,0.025,1
"Efcab12",0.70132593166722,-0.0964360478935862,0.166,0.17,1
"Mcrs1",0.701351044831827,-0.0960216399211364,0.09,0.093,1
"Polg2",0.701645098152021,-0.0519137411847685,0.022,0.024,1
"6430550D23Rik",0.701789753749622,-0.0513491960627581,0.022,0.024,1
"Dcaf15",0.702037791101334,-0.00343526245545611,0.064,0.067,1
"Adam32",0.70214951411328,0.0484036690641618,0.043,0.041,1
"Pdia5",0.702219305825739,-0.123813656773712,0.074,0.077,1
"Herc1",0.702269109272476,0.00500140687846007,0.933,0.92,1
"Rab4b",0.702289874664554,0.0780638461214376,0.103,0.1,1
"Ints9",0.702372054740638,-0.0440058104921457,0.163,0.167,1
"Gm32250",0.702442500576431,0.29047845626231,0.006,0.005,1
"Nupr1l",0.702442500576431,0.29047845626231,0.006,0.005,1
"Fscn1",0.702462389594909,0.0116190832668335,0.117,0.122,1
"Ccdc62",0.702468761824596,0.0374122195197515,0.129,0.134,1
"Hcfc1",0.702716387001591,-0.0506092169085077,0.113,0.117,1
"Erich1",0.702759467351829,-0.0314496386250522,0.058,0.061,1
"Gpatch4",0.702818800062421,0.147520502420267,0.1,0.097,1
"Por",0.702899031069619,-0.00112002856384441,0.332,0.326,1
"Slc1a1",0.702933612011882,-0.08919080606972,0.294,0.295,1
"Ampd3",0.703089930914822,-0.0643642610977873,0.156,0.159,1
"Fat1",0.703165772727049,0.0336453895968325,0.127,0.131,1
"Tubb5",0.703207972577368,0.072658764715686,0.051,0.049,1
"Gpkow",0.70325587814486,-0.061373275175173,0.098,0.101,1
"Pak7",0.703422227326673,-0.0596235860416807,0.48,0.466,1
"1700086P04Rik",0.703451882461255,0.147520502420266,0.02,0.018,1
"Zfp964",0.703451882461255,0.147520502420266,0.02,0.018,1
"Pts",0.703467650383255,0.0542802354008316,0.051,0.048,1
"Gm30093",0.703562070925612,-0.0508149634919839,0.023,0.025,1
"Mtf2",0.703613172759953,0.0191940318278144,0.567,0.561,1
"a",0.703694172001569,0.141386958237162,0.02,0.018,1
"Map3k15",0.703807369033301,0.252343327375538,0.054,0.051,1
"Dcaf17",0.704271246259634,-0.0346807598880654,0.238,0.242,1
"Prr22",0.704385381584162,-0.103599424380888,0.025,0.027,1
"Adamts19",0.704395039457813,-0.0314496386250527,0.02,0.022,1
"Lgr5",0.704450184607179,0.116107549788806,0.05,0.047,1
"Ezr",0.70446543162513,-0.160732655570019,0.01,0.011,1
"Grik5",0.704527533368162,-0.00349448274324992,0.565,0.552,1
"Cnppd1",0.704605574971142,-0.0314496386250527,0.101,0.105,1
"Api5",0.705184037143521,0.079740220391785,0.108,0.105,1
"Gm11837",0.705243801775799,-0.118912479875392,0.01,0.011,1
"Gm15912",0.705243801775799,-0.118912479875392,0.01,0.011,1
"Kcnd3",0.705262148389865,0.0187490356515277,0.637,0.631,1
"P4htm",0.70528211968331,0.0351565123499409,0.325,0.318,1
"Nkiras1",0.705416805856089,-0.0149615158364833,0.127,0.132,1
"Amer3",0.705425169627121,-0.133329252644266,0.027,0.029,1
"Rnh1",0.705474914845283,0.0680860349258618,0.067,0.064,1
"Gm16046",0.70548271742387,0.156177364550719,0.026,0.024,1
"Mettl22",0.705489432689167,0.0510125215669199,0.066,0.063,1
"Gm10353",0.705560841990397,-0.118912479875392,0.026,0.028,1
"Casp3",0.705672054618341,0.0905408857535579,0.069,0.066,1
"Gm12371",0.705891055484797,0.113748276914883,0.054,0.051,1
"Gstm1",0.705985388023856,0.174134495024841,0.04,0.038,1
"Lix1",0.706042589914305,-0.0514873918615977,0.075,0.079,1
"E2f6",0.706218738537053,0.104013778670066,0.119,0.116,1
"Thap7",0.706246015497684,0.0637075944152876,0.031,0.029,1
"Nol8",0.706282462692244,0.126679557616839,0.131,0.128,1
"Nmnat2",0.70628902184737,-0.000894776080875959,0.596,0.577,1
"Dbt",0.706393199035817,0.0442776875381923,0.105,0.102,1
"Ap1s2",0.706446443821905,-0.0314496386250522,0.082,0.085,1
"Brsk2",0.706513583962988,-0.0139622118962115,0.238,0.231,1
"5730455P16Rik",0.706662730234586,-0.0179212537804057,0.204,0.21,1
"Med29",0.706846906726599,-0.101838966516451,0.026,0.028,1
"B4galnt4",0.706877491601657,-0.0696328325129405,0.281,0.283,1
"Gm49539",0.706925229517705,0.213662859211479,0.01,0.009,1
"Ifi27",0.707005543764228,0.157312004830115,0.032,0.03,1
"Sema3e",0.707029215544019,0.0447859472020329,0.061,0.059,1
"Gm44593",0.707043339292186,0.229259714262497,0.057,0.055,1
"Sbk1",0.707164890196456,-0.00571936353163505,0.121,0.117,1
"Dtwd1",0.707205375223254,0.068714523300379,0.052,0.049,1
"Fbxo9",0.70729053740529,-0.130459644456219,0.115,0.117,1
"Gm48619",0.707375715431535,0.184279052430385,0.033,0.031,1
"Egfr",0.707445312565057,-0.311557557817788,0.011,0.012,1
"Garem1",0.707484297671342,0.0718610786172433,0.237,0.232,1
"Slc29a1",0.707774957531555,0.00900240511224171,0.129,0.125,1
"Taf11",0.707806456088201,-0.0858974226474287,0.073,0.076,1
"Sema5b",0.707811975515694,-0.218580955473704,0.1,0.102,1
"Gm42477",0.707960727945819,0.0465528733762204,0.022,0.024,1
"Bcl2l13",0.70810602733468,-0.0492829317123711,0.125,0.129,1
"Elmo1",0.708421214834982,-0.0195428719408783,0.473,0.459,1
"C030017B01Rik",0.708487640328708,0.256352672357684,0.027,0.025,1
"Helq",0.708597673338713,-0.0613266799596686,0.251,0.255,1
"Wwc2",0.708743070353032,0.0352764751757606,0.187,0.183,1
"Prkcsh",0.708758067212253,-0.0734914094419783,0.216,0.219,1
"Ogt",0.708764013899196,-0.0292872174744318,0.691,0.68,1
"Cyb5rl",0.708925858552881,0.170184222544598,0.015,0.013,1
"Rad51ap1",0.708925858552881,0.170184222544598,0.015,0.013,1
"Klhl10",0.708925858552881,0.170184222544598,0.015,0.013,1
"Zfp947",0.708925858552881,0.170184222544598,0.015,0.013,1
"Rasgrp3",0.708991263231265,-0.616412139346208,0.001,0.001,1
"Spred2",0.708994815758827,-0.00950708574437564,0.361,0.35,1
"Trabd2b",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Gm20559",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Acp7",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Nek5",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Ahrr",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Gna14",0.709170571226622,-0.353377733512414,0.001,0.001,1
"Kcnq4",0.709213623104539,-0.149631064973367,0.052,0.054,1
"Akap8",0.709248858184377,0.0181811290995479,0.518,0.502,1
"Ccdc124",0.709313024371464,0.148371398959759,0.04,0.038,1
"Gm29570",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"BB557941",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm13625",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Bmp2",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm20515",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Slc16a4",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Dkk2",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm12796",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Lrrc38",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"5830444B04Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Cd36",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Chrna9",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Oas1c",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Wbscr25",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"2010013B24Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Tnni3",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Otoa",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm35021",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Adam34",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Sall1",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gins3",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm10629",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Slc35f2",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm26631",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm26713",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm20470",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"4930567K20Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm31592",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Rdh5",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm12146",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Cdrt4",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm48765",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Itga1",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"4933406F09Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"C7",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Klf10",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Cyth4",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Itgb5",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Runx1",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm26724",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"4930539E08Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm3587",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Sall3",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Gm4952",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"1810007D17Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Brs3",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Cited1",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"4933403O08Rik",0.709349880922291,-0.0314496386250518,0.001,0.001,1
"Limch1",0.709354446333675,0.00620061222411317,0.788,0.792,1
"Prpsap2",0.709378405387346,0.0754655652914593,0.165,0.162,1
"Setd1a",0.709830194889694,0.0535002337946677,0.335,0.331,1
"Baalc",0.709832193553589,-0.111176831095786,0.029,0.031,1
"Zfp976",0.709873018287347,-0.171770927022467,0.117,0.12,1
"Otp",0.709887993138705,0.553512862096103,0.001,0.001,1
"Cmtm8",0.709943302331304,0.134560312813877,0.015,0.013,1
"Pwwp3b",0.710014215660376,0.111914536546125,0.046,0.044,1
"Relb",0.710033073319219,0.161195439317344,0.02,0.019,1
"Asb5",0.710039932081971,0.17104322527369,0.026,0.024,1
"Decr2",0.71016154498047,-0.121876719752996,0.171,0.174,1
"Ppp3r1",0.710242580925528,0.0862019500292206,0.101,0.098,1
"Bard1",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Meig1",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Rprm",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Lgals4",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Smc1b",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Gm49871",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Nxt2",0.710319891372019,-0.113911798817026,0.011,0.012,1
"Col18a1",0.710411561519959,0.00395569750614655,0.067,0.064,1
"Ap4b1",0.710480531806881,0.0673285158531209,0.045,0.043,1
"Cpt1c",0.710909736579976,-0.0530998023272163,0.429,0.427,1
"Gm4356",0.710980349259572,0.141386958237162,0.02,0.019,1
"Nomo1",0.710984642392662,0.0177938803947963,0.177,0.172,1
"Mob3a",0.711146886135674,0.156177364550719,0.026,0.024,1
"Slc25a33",0.711159932873591,0.0314816171014041,0.1,0.097,1
"Tbc1d13",0.711171403220783,0.0036231282885737,0.136,0.132,1
"Dock3",0.711297455941859,0.00721116975203628,0.914,0.927,1
"Dnajb6",0.711519954795019,0.003026792596726,0.265,0.259,1
"Nkain1",0.711772120496159,-0.105874479751607,0.102,0.105,1
"Wdr48",0.711833510257616,0.00729406264988008,0.245,0.238,1
"Dixdc1",0.711982003899482,-0.0466271665285503,0.387,0.388,1
"Fntb",0.712038211441707,-0.0366113437408315,0.157,0.162,1
"Evl",0.712243218161186,-0.0162046826871156,0.652,0.623,1
"Nudt16",0.712249140054438,-0.0928501832891957,0.03,0.032,1
"Lrtm2",0.712725307083775,0.00141499528057398,0.072,0.069,1
"Eif5a",0.712764432353814,0.0862019500292197,0.054,0.051,1
"Krt77",0.713143667877528,-0.063158498352391,0.028,0.03,1
"4930558K02Rik",0.713445716861977,-0.122052187405958,0.035,0.037,1
"Polh",0.713743867116126,0.019431530377132,0.065,0.062,1
"Kdm4b",0.713763570301862,-0.00741956926197651,0.361,0.37,1
"Susd2",0.713773090872604,0.0174599618558937,0.082,0.079,1
"BB218582",0.714045599133341,-0.146926856044989,0.011,0.013,1
"Wrn",0.714093902578081,-0.002303292965536,0.234,0.227,1
"Camsap2",0.714267431049528,-0.0854812165917227,0.333,0.333,1
"Akap1",0.714416643301956,0.0813701917092522,0.187,0.184,1
"E130008D07Rik",0.714426636570072,-0.0627457691145912,0.068,0.071,1
"Fem1b",0.714664921398892,0.0620911292143691,0.131,0.127,1
"Eid1",0.714707890282137,-0.0383360242102921,0.123,0.127,1
"Pias2",0.714708316126149,0.0336760041400304,0.354,0.348,1
"Zbtb6",0.714741255761998,0.135660347210206,0.04,0.038,1
"Dusp4",0.71488187813274,-0.109452150626326,0.011,0.013,1
"2610042L04Rik",0.71488187813274,-0.109452150626326,0.011,0.013,1
"Ufsp2",0.715054816538115,-0.10089756678263,0.209,0.212,1
"4933407K13Rik",0.715129381438158,0.044963476894115,0.078,0.075,1
"Cbll1",0.715195893439336,0.0526146261634217,0.097,0.094,1
"Rab35",0.715240348795555,0.0637075944152872,0.061,0.059,1
"Hcrtr1",0.715401756050005,-0.0579218499862435,0.032,0.034,1
"Dus1l",0.715456789457895,-0.064115827545375,0.086,0.089,1
"Ydjc",0.715528079141447,-0.0843985185740115,0.068,0.071,1
"Als2",0.715703959323722,-0.068360328617286,0.184,0.188,1
"Pkn2",0.715714085471043,-0.0269171339831001,0.393,0.378,1
"Wdr26",0.715911817174441,-0.0348008481246904,0.466,0.469,1
"Dctn3",0.715984551670068,0.0859073120131062,0.062,0.059,1
"Kank1",0.716004396878682,0.223123188460545,0.021,0.019,1
"Rxfp2",0.716166246329136,0.0266533159385149,0.011,0.013,1
"Smg7",0.716210199152668,-0.0579218499862439,0.31,0.31,1
"5730409E04Rik",0.716506040488791,0.0596982494331426,0.032,0.03,1
"6530401F13Rik",0.716586828841872,0.0414818838287987,0.085,0.082,1
"Scn3b",0.716629038864618,0.00339976213255033,0.226,0.221,1
"Dicer1",0.716712103135003,0.0258435864224571,0.501,0.496,1
"Kcnc1",0.716832930007422,-0.0248569613146236,0.516,0.502,1
"Ephx4",0.716879065156582,-0.103002899650086,0.038,0.04,1
"Gm3055",0.717121820999415,0.101816892238412,0.033,0.031,1
"Gm19265",0.71715349974478,-0.00925389251085651,0.079,0.075,1
"Cyb561d2",0.717212847394271,0.154963485605829,0.021,0.019,1
"4930432B10Rik",0.717241185039896,0.000868081647675822,0.09,0.094,1
"Pigz",0.717449727499472,0.268110643233855,0.028,0.027,1
"Cerkl",0.717516310955018,0.186141796447574,0.015,0.014,1
"Cdk12",0.717804475934595,0.00454787444198987,0.541,0.535,1
"Ovgp1",0.717804676020253,0.0771608593066166,0.144,0.14,1
"AI987944",0.717828023895778,-0.0594640147946492,0.032,0.034,1
"Mlh1",0.71787993924121,-0.0975388290828247,0.116,0.119,1
"Usp32",0.718115679590426,-0.0109197781838384,0.482,0.465,1
"Dnajb1",0.718186217095821,0.135660347210206,0.021,0.019,1
"Slc2a3",0.718232449331924,0.00815813632482998,0.346,0.337,1
"Pwwp2b",0.718331469442248,0.161195439317343,0.015,0.014,1
"Mapkapk3",0.718331469442248,0.161195439317343,0.015,0.014,1
"Fam83h",0.718331469442248,0.161195439317343,0.015,0.014,1
"Ilvbl",0.718354059838428,0.0593158252981301,0.054,0.051,1
"Lbr",0.718431713904652,0.0370300992577137,0.09,0.087,1
"Slit3",0.718531377582843,-0.0479108853242218,0.317,0.31,1
"Cdh22",0.718547570835351,0.0252265216101637,0.277,0.272,1
"Tuba4a",0.718585983182491,-0.093225836211742,0.051,0.054,1
"Polr3c",0.71885573271139,0.0432477286525486,0.131,0.128,1
"Engase",0.718971760600542,-0.0965446668469374,0.043,0.045,1
"1700113A16Rik",0.718998868982514,-0.10545022006883,0.012,0.013,1
"Slc37a2",0.718998868982514,-0.10545022006883,0.012,0.013,1
"Rdh12",0.718998868982514,-0.10545022006883,0.012,0.013,1
"Akr7a5",0.719088696945352,-0.090343327678621,0.039,0.041,1
"Tcirg1",0.719280173500342,0.00819943802794754,0.098,0.095,1
"Abhd10",0.719336349907315,-0.0589303750471597,0.085,0.081,1
"Mal2",0.719347498407086,-0.0891651364813399,0.061,0.064,1
"Cct6b",0.719389872804772,0.231584767208741,0.011,0.01,1
"Snip1",0.719395956179734,0.110569366247375,0.021,0.019,1
"Rpl39",0.719518749586219,0.0286713538125181,0.032,0.03,1
"A830011K09Rik",0.719613786452984,0.112940270710123,0.027,0.025,1
"Ythdc1",0.71978109118988,-0.038669145138133,0.4,0.402,1
"Capn11",0.719800554483755,-0.0717135088387799,0.034,0.036,1
"Sacs",0.7199305309575,-0.0904830492458107,0.375,0.375,1
"Tmem167b",0.720044456422837,0.198032207497715,0.011,0.01,1
"Gm45435",0.720044456422837,0.198032207497715,0.011,0.01,1
"Nkd1",0.720044456422837,0.198032207497715,0.011,0.01,1
"9530018F02Rik",0.720044456422837,0.198032207497715,0.011,0.01,1
"D330050I16Rik",0.720044456422837,0.198032207497715,0.011,0.01,1
"Fam161a",0.720135564730683,-0.0695847675118237,0.036,0.038,1
"Kdm7a",0.720143164863039,0.017578697302312,0.224,0.219,1
"Vps39",0.720144562845094,0.00011316977184217,0.243,0.237,1
"Vac14",0.720185067026293,-0.00703797258513905,0.178,0.173,1
"Rfx4",0.720263758686061,0.184279052430385,0.011,0.01,1
"Tmem106b",0.720635283434317,-0.0899757152315082,0.098,0.101,1
"Cog8",0.72077312595303,0.0713987689666977,0.071,0.068,1
"Lrrc45",0.720794051418885,-0.0219893093759863,0.511,0.489,1
