"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Usp13",0.224321856938097,-0.0988228110596132,0.228,0.251,1,0.649128408605416,"Not significant",NA
"Gm26691",0.224807470017455,-0.0073780207895443,0.371,0.408,1,0.648189261904311,"Not significant",NA
"Htatsf1",0.224915832048405,0.235868817664727,0.144,0.128,1,0.647979973069224,"Not significant",NA
"Efnb3",0.224930135038729,-0.062295970666479,0.147,0.167,1,0.647952356017037,"Not significant",NA
"Xkr4",0.225740242755162,0.0690015223676133,0.894,0.883,1,0.646391012262165,"Not significant",NA
"Srrm4",0.226374827858501,-0.152247093118814,0.447,0.472,1,0.645171866926947,"Not significant",NA
"Erbb4",0.226610968162707,-0.238301724630672,0.526,0.551,1,0.644719073743311,"Not significant",NA
"Psen2",0.226905139271079,-0.120417958690207,0.097,0.113,1,0.644155667483093,"Not significant",NA
"Gtf2h2",0.227355830758994,-0.0678945867690364,0.162,0.182,1,0.643293903416274,"Not significant",NA
"Golga2",0.227394165810524,-0.042635947597953,0.217,0.241,1,0.64322068207924,"Not significant",NA
"Nfasc",0.227639125798703,-0.0155493316714756,0.67,0.739,1,0.642753090879247,"Not significant",NA
"Dock10",0.228539157423792,-0.0109070934235854,0.497,0.541,1,0.641039378105635,"Not significant",NA
"Grina",0.228980360571215,0.236807791409159,0.369,0.37,1,0.640201765089428,"Not significant",NA
"Rimkla",0.22976273215271,-0.0792504385330113,0.11,0.127,1,0.63872041312812,"Not significant",NA
"Slc38a7",0.2301302518236,-0.0593758030580611,0.103,0.119,1,0.638026287300602,"Not significant",NA
"Fancm",0.230897260652827,-0.118819404464729,0.114,0.131,1,0.636581219488273,"Not significant",NA
"A330074K22Rik",0.230939070577233,-0.171412489185466,0.095,0.11,1,0.636502586352334,"Not significant",NA
"Megf9",0.231483756995048,-0.0355290611036936,0.13,0.15,1,0.635479477626199,"Not significant",NA
"Rfx1",0.231890561445487,-0.091485467077709,0.199,0.222,1,0.634716927927615,"Not significant",NA
"Bbs4",0.232140234157226,-0.0862263028114625,0.199,0.22,1,0.634249581826963,"Not significant",NA
"Adck5",0.232820800295156,-0.13161616529507,0.107,0.123,1,0.632978222261538,"Not significant",NA
"Zcchc8",0.233963691720727,-0.0253476847554581,0.196,0.22,1,0.630851534507846,"Not significant",NA
"Zfp869",0.234966940168494,-0.108285403539008,0.103,0.119,1,0.628993238632146,"Not significant",NA
"Anks3",0.234980326115655,0.0355782041207036,0.295,0.33,1,0.628968497800968,"Not significant",NA
"3110056K07Rik",0.235915644673149,-0.214332213892459,0.091,0.105,1,0.627243258054928,"Not significant",NA
"Tfe3",0.235993480769151,-0.0864102301058778,0.112,0.129,1,0.62709999408536,"Not significant",NA
"Ctc1",0.236894014012649,-0.116449056487261,0.091,0.106,1,0.625445913165458,"Not significant",NA
"Otud7a",0.236977203980742,0.152655327979381,0.676,0.727,1,0.625293428933069,"Not significant",NA
"Mroh1",0.237008981452538,0.189065948509268,0.307,0.292,1,0.625235196093823,"Not significant",NA
"Rbck1",0.237798111292334,0.196980477716642,0.145,0.129,1,0.623791599080551,"Not significant",NA
"Carm1",0.239470892549125,-0.124654951576677,0.123,0.14,1,0.620747267107578,"Not significant",NA
"Diablo",0.240623219409385,-0.158911476608975,0.099,0.114,1,0.618662466876421,"Not significant",NA
"Slc11a2",0.241731519884167,0.210296054697877,0.173,0.156,1,0.616666717323991,"Not significant",NA
"Kcnb2",0.242215490049074,-0.0530581073319212,0.766,0.793,1,0.615798086512026,"Not significant",NA
"Maea",0.242298392003175,-0.124338328061549,0.11,0.127,1,0.615649468018768,"Not significant",NA
"Spen",0.244376650338171,0.237281267218978,0.28,0.264,1,0.611940292348178,"Not significant",NA
"Rgs9",0.245124043744555,-0.0763479657117383,0.23,0.253,1,0.61061408755067,"Not significant",NA
"Ppp1cc",0.245467491190913,-0.0951530437901122,0.138,0.156,1,0.610006016091939,"Not significant",NA
"Stau1",0.245525312352969,0.228835630708071,0.185,0.17,1,0.609903727783219,"Not significant",NA
"Ctnnal1",0.246279063535017,-0.0223708392244075,0.198,0.222,1,0.608572506462511,"Not significant",NA
"Znhit6",0.246681033800035,-0.0289263262794464,0.176,0.196,1,0.60786424018448,"Not significant",NA
"Zfp667",0.247151508627516,-0.121104792809767,0.103,0.118,1,0.607036734235752,"Not significant",NA
"Rprd1b",0.247517452917183,-0.156835357325827,0.135,0.152,1,0.606394172736918,"Not significant",NA
"Mcf2l",0.247949727604133,-0.00484944301426649,0.396,0.432,1,0.605636364485542,"Not significant",NA
