"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Lrrc45",0.010776396576202,1.6824173753886,0.255,0.107,1,1.96752643476029,"Up",NA
"Strn3",0.0108942539927271,-2.13808891432031,0.039,0.188,1,1.96280250364027,"Down",NA
"Pds5b",0.0110353380217471,1.31550182572793,0.275,0.116,1,1.95721435949089,"Up",NA
"Ddx41",0.0110480899587137,1.42443619728109,0.196,0.062,1,1.95671279818631,"Up",NA
"Atp1b2",0.0112081180143315,-0.958179824305373,0.196,0.402,1,1.95046730485441,"Down",NA
"Abtb2",0.0113975653119533,-2.08746284125034,0.039,0.188,1,1.94318791046273,"Down",NA
"Tspan5",0.0114276402362283,-0.776533745312234,0.255,0.464,1,1.94204344048742,"Down",NA
"Oxct1",0.0114710082798856,-1.34311771671854,0.098,0.277,1,1.94039840675914,"Down",NA
"Srpk2",0.0114734047413265,-1.12141017317368,0.118,0.304,1,1.94030768576465,"Down",NA
"Esrrg",0.0115619795128187,-2.0349954213562,0.039,0.188,1,1.93696780450576,"Down",NA
"Cr1l",0.0115807989312091,-2.6724253419715,0,0.116,1,1.93626147865289,"Down",NA
"Usp28",0.0115807989312091,-2.6724253419715,0,0.116,1,1.93626147865289,"Down",NA
"St8sia5",0.0115807989312091,-2.6724253419715,0,0.116,1,1.93626147865289,"Down",NA
"Dok7",0.0116012215812538,-2.77196101552241,0,0.116,1,1.93549627818126,"Down",NA
"Itgb5",0.011618253360474,-2.86507041991389,0,0.116,1,1.93485915705104,"Down",NA
"Nfib",0.0116363084435648,-1.13808891432031,0.157,0.357,1,1.93418477543093,"Down",NA
"Akap13",0.0119929369001945,1.23446525363702,0.275,0.116,1,1.92107445131631,"Up",NA
"Limch1",0.0120423528734559,-0.799182484257434,0.373,0.589,1,1.91928865094142,"Down",NA
"Mras",0.0121402152267102,-1.34311771671854,0.118,0.295,1,1.91577361384198,"Down",NA
"Atg9a",0.0122257391203163,1.64950275291587,0.176,0.054,1,1.91272487566679,"Up",NA
"Grm3",0.0123633996157124,-0.594422829970222,0.294,0.518,1,1.90786209305503,"Down",NA
"Anks1",0.0123998606398293,-1.81926673030077,0.059,0.214,1,1.90658319578077,"Down",NA
"Vegfa",0.0126093436810181,-1.3886323759709,0.118,0.295,1,1.89930751795746,"Down",NA
"Tsc22d4",0.0126575028076493,-1.77196101552241,0.059,0.214,1,1.89765196760721,"Down",NA
"Sema4b",0.0126661249918837,-2.25738784269265,0.02,0.152,1,1.89735623058175,"Down",NA
"Sybu",0.0126661249918837,-2.25738784269265,0.02,0.152,1,1.89735623058175,"Down",NA
"Gna12",0.0126667509340624,-2.32450203855119,0.02,0.152,1,1.89733476888628,"Down",NA
"Gk",0.0127595197543815,-2.18699851480125,0.02,0.152,1,1.89416567137873,"Down",NA
"Ppp1r14c",0.0128497677833032,-2.11299793335748,0.02,0.152,1,1.8911047206861,"Down",NA
"Gpcpd1",0.0129157168476049,-1.6724253419715,0.059,0.214,1,1.88888148462659,"Down",NA
"Slc6a9",0.012939333452318,-0.994353436858858,0.098,0.277,1,1.88808809503023,"Down",NA
"E4f1",0.0129805144787351,1.76296080269915,0.216,0.08,1,1.8867080940651,"Up",NA
"Dlgap2",0.0130952132538023,1.67549796144881,0.216,0.08,1,1.88288742475341,"Up",NA
"Frmd4a",0.0131215772011076,-0.488765315123762,0.627,0.857,1,1.88201396003887,"Down",NA
"mt-Nd5",0.0132202526487787,2.13492958008611,0.157,0.045,1,1.87876024508321,"Up",NA
"Braf",0.013436149004635,-1.56551013805498,0.059,0.214,1,1.87172518855083,"Down",NA
"Fxyd1",0.013436149004635,-1.61995792207736,0.059,0.214,1,1.87172518855083,"Down",NA
"Mboat2",0.0135120333689772,-0.929200757333607,0.157,0.357,1,1.86927929091301,"Down",NA
"C530008M17Rik",0.013515518611526,-1.4973386354134,0.078,0.241,1,1.86916728508899,"Down",NA
"Cadm1",0.0136493215213205,-0.558092666492501,0.333,0.598,1,1.8648889359397,"Down",NA
"Sfxn5",0.0138347691234434,-0.647972298246957,0.412,0.616,1,1.85902808402944,"Down",NA
"Sparcl1",0.0138499057589221,-0.415517038934544,0.765,0.929,1,1.85855318172728,"Down",NA
"Trps1",0.0139442325643398,-0.843696769121325,0.176,0.393,1,1.85560538259864,"Down",NA
"Fut8",0.0141978896054427,-1.18699851480125,0.078,0.25,1,1.84777620497081,"Down",NA
"Otud5",0.0142806245382101,1.34138045755354,0.255,0.107,1,1.84525279903272,"Up",NA
"Hnrnpa2b1",0.014411974954992,-0.730140839827783,0.373,0.598,1,1.84127650126209,"Down",NA
"Apoe",0.0146493005637498,-0.579913203181958,0.353,0.589,1,1.83418311036485,"Down",NA
"Lrpprc",0.0146561636360628,1.71989208080726,0.157,0.045,1,1.83397969475139,"Up",NA
"Sorcs1",0.0148933971667421,1.71989208080726,0.157,0.045,1,1.82700622887696,"Up",NA
"Tango2",0.0150523870092096,-1.52803543263632,0.02,0.152,1,1.82239462414147,"Down",NA
"Ccnd3",0.0152400021452714,1.00166304922264,0.392,0.214,1,1.81701497186259,"Up",NA
"Arid5b",0.0153396998985624,-1.92396410896746,0.039,0.179,1,1.81418313671515,"Down",NA
"Gtf2ird1",0.0154705562953435,-1.10607851941769,0.157,0.339,1,1.81049406951626,"Down",NA
"Arhgef26",0.0155675689158854,-0.865070419913891,0.196,0.402,1,1.80777920302924,"Down",NA
"Hepacam",0.0155731615577983,-1.18699851480125,0.118,0.295,1,1.8076232109564,"Down",NA
"Ddo",0.0156101049750421,-1.26716886348524,0.098,0.268,1,1.80659417637844,"Down",NA
"Lypla1",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Kin",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Pip4p2",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Lrig3",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Slc22a5",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Stard8",0.0156373270933335,-2.56551013805498,0,0.107,1,1.80583747939773,"Down",NA
"Zeb2",0.0156801506831044,-1.32450203855119,0.078,0.241,1,1.80464976814863,"Down",NA
"Ank3",0.0157761812527782,0.954357334444288,0.431,0.241,1,1.80199811275852,"Up",NA
"Zfp608",0.0158958390715707,-0.791069838470114,0.176,0.384,1,1.79871654264476,"Down",NA
"Copg2",0.0159671835312656,1.30485458152842,0.157,0.045,1,1.79677168277838,"Up",NA
"Frmpd1",0.0159696381587006,0.942284502143713,0.373,0.196,1,1.79670492402808,"Up",NA
"Celf1",0.0160046358555088,-1.73953953783003,0.039,0.179,1,1.79575420266588,"Down",NA
"Mtor",0.0162228696680826,-1.6724253419715,0.039,0.179,1,1.78987232085365,"Down",NA
"Peli2",0.0162472187025564,-1.77196101552241,0.059,0.205,1,1.78922097348599,"Down",NA
"Nkx6-2",0.0165917813262091,-1.86507041991389,0.059,0.205,1,1.78010698476449,"Down",NA
"Pias1",0.0166654065918116,-1.26716886348524,0.118,0.286,1,1.77818408623831,"Down",NA
"Sat1",0.0167393197243686,-1.45003292063505,0.137,0.304,1,1.77626219544408,"Down",NA
"Zfp950",0.0168608473258565,-1.4093909361377,0.098,0.259,1,1.77312060410646,"Down",NA
"Sirpa",0.016863133275567,-1.56551013805498,0.098,0.259,1,1.77306172758423,"Down",NA
