"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"Ifi27",0.00550370370727798,-1.00630528337037,0.013,0.028,1,"Not significant"
"Smarcd2",0.0055154754129697,-0.770621365681527,0.027,0.047,1,"Not significant"
"Ubl4a",0.0055316307412051,-0.973138419435166,0.013,0.028,1,"Not significant"
"Sdc3",0.00553335813797892,-0.511479758197874,0.067,0.096,1,"Not significant"
"Hmox2",0.00553875479734531,-0.554693169192368,0.047,0.072,1,"Not significant"
"Ubap1l",0.00554229274645989,-0.0594417016724496,0.292,0.367,1,"Not significant"
"Mark2",0.00554807128055696,0.0164390317540731,0.341,0.429,1,"Not significant"
"Cnot11",0.00554959531328296,-0.801687563761894,0.022,0.04,1,"Not significant"
"Flrt1",0.00555425907856422,-0.114962346889829,0.131,0.175,1,"Not significant"
"Nabp2",0.00557742380661885,-0.620874246176845,0.055,0.082,1,"Not significant"
"Ccdc34",0.00558184114738481,-0.0721467262200353,0.201,0.255,1,"Not significant"
"Lama1",0.0055886807562585,-0.891169572648885,0.019,0.036,1,"Not significant"
"Zfp553",0.00559492515657337,-0.86880175962043,0.021,0.038,1,"Not significant"
"Gal3st1",0.00559492515657337,-0.86880175962043,0.021,0.038,1,"Not significant"
"Itpk1",0.00560519289754479,0.643164917394846,0.193,0.163,1,"Not significant"
"Ccdc151",0.00561033768508941,-0.664443261114244,0.037,0.059,1,"Not significant"
"Rfxank",0.00562143698540442,-1.00630528337037,0.018,0.034,1,"Not significant"
"Arhgap4",0.00562461525940593,-0.646409338283983,0.046,0.07,1,"Not significant"
"Dnajc25",0.00562631268372777,-0.669032247244653,0.041,0.065,1,"Not significant"
"Rnpep",0.00562955283391807,-0.118161228557148,0.178,0.227,1,"Not significant"
"Trp53i11",0.00563016366341352,-0.668503109134599,0.039,0.062,1,"Not significant"
"6820408C15Rik",0.00568446592687137,-0.796651973864596,0.03,0.05,1,"Not significant"
"Ythdf1",0.00569797571490413,-0.650621589570897,0.041,0.065,1,"Not significant"
"Gm26803",0.00571026434175712,-0.959949647678626,0.016,0.032,1,"Not significant"
"Igsf1",0.00572236110193276,-0.758618841870008,0.021,0.038,1,"Not significant"
"Nacc1",0.0057539945156406,-0.401925328821969,0.054,0.08,1,"Not significant"
"Khdrbs2",0.005757202016356,-0.129573113945655,0.46,0.546,1,"Not significant"
"Tm7sf2",0.00575805922120832,-0.842806551087486,0.019,0.036,1,"Not significant"
"Fam57b",0.00580054011082503,-0.188936572684742,0.092,0.127,1,"Not significant"
"Vwa5b1",0.00581375982754732,-0.101373021975586,0.167,0.214,1,"Not significant"
"Rpl12",0.00582157471307824,-0.538156447631959,0.06,0.087,1,"Not significant"
"Brpf1",0.00582927823157638,-0.549341920323818,0.05,0.075,1,"Not significant"
"Mterf4",0.00583868297058304,-0.841834712020161,0.018,0.034,1,"Not significant"
"Gm32856",0.00585568087290131,-0.839655413960914,0.016,0.032,1,"Not significant"
"Rap1gap",0.00586776851294841,-0.0276681137201915,0.318,0.396,1,"Not significant"
"Rhbdl3",0.00590793113327557,-0.120085159761867,0.106,0.144,1,"Not significant"
"Elk1",0.00591581989579339,-0.705303027337552,0.03,0.05,1,"Not significant"
"Acss1",0.00591952181220335,-1.15420397848268,0.011,0.025,1,"Not significant"
"Klhl42",0.00592769228117288,-0.68035667020732,0.035,0.057,1,"Not significant"
"Agtr1a",0.0059359545359443,-1.54687366473307,0.007,0.018,1,"Not significant"
"Ppp2r3c",0.00594128519562683,-0.492833825020179,0.06,0.087,1,"Not significant"
"Tmprss5",0.0059461743175261,-1.11672927306402,0.011,0.025,1,"Not significant"
"Ttc41",0.0059461743175261,-1.11672927306402,0.011,0.025,1,"Not significant"
"Gm14827",0.00595998678688959,0.0139321882098205,0.238,0.301,1,"Not significant"
"U2surp",0.00597136964611886,0.0328135003088331,0.364,0.466,1,"Not significant"
"Camta2",0.00597760103033256,-0.0795123759092435,0.135,0.179,1,"Not significant"
"2500004C02Rik",0.00601315872330793,-1.35422858679067,0.007,0.018,1,"Not significant"
"Gm15903",0.00601315872330793,-1.35422858679067,0.007,0.018,1,"Not significant"
"Hddc3",0.00601315872330793,-1.35422858679067,0.007,0.018,1,"Not significant"
"Rsl24d1",0.00601315872330793,-1.35422858679067,0.007,0.018,1,"Not significant"
"Cln5",0.00601315872330793,-1.35422858679067,0.007,0.018,1,"Not significant"
"Akap12",0.00601437750130912,-0.39049936688357,0.061,0.088,1,"Not significant"
"Sod1",0.00604215355182721,-0.337571242837064,0.069,0.099,1,"Not significant"
"Rell2",0.00605026962247222,-0.5662389896,0.053,0.079,1,"Not significant"
"Zfp560",0.00607945720497192,-0.868801759620431,0.023,0.041,1,"Not significant"
"Ppp1r12a",0.00608815382589789,-0.021374412899522,0.42,0.523,1,"Not significant"
"Gpr68",0.00609157227090428,-0.74681123524182,0.024,0.043,1,"Not significant"
"Rcc1l",0.00610268486060541,-0.144436202233858,0.116,0.155,1,"Not significant"
"Eif3c",0.00611709279190628,-0.190729854507793,0.108,0.145,1,"Not significant"
"Pex16",0.00612219792882458,-0.846081683120348,0.023,0.041,1,"Not significant"
"Kif6",0.00612890601986317,-0.659706160897441,0.042,0.065,1,"Not significant"
"Glo1",0.0061652029898532,-0.822998070007306,0.023,0.041,1,"Not significant"
"Eya1",0.00619502978462429,-2.45376426034159,0.001,0.007,1,"Not significant"
"Sox8",0.00619601875060449,-1.21275616083779,0.009,0.022,1,"Not significant"
"Tmem179b",0.00619601875060449,-1.21275616083779,0.009,0.022,1,"Not significant"
"Gpr61",0.00620365360587775,-0.595236686294467,0.038,0.06,1,"Not significant"
"Rhbdl1",0.00621772691814527,-0.0952296941920352,0.168,0.216,1,"Not significant"
"Pithd1",0.00622367969391332,-0.610067491220262,0.046,0.071,1,"Not significant"
"Samm50",0.00623317608404537,-0.0936311664027114,0.185,0.235,1,"Not significant"
"Ik",0.00627965820983009,-0.0542473463991211,0.117,0.158,1,"Not significant"
"Gm43154",0.00628406480757514,-1.04713900087894,0.013,0.027,1,"Not significant"
"Nip7",0.00633891842911839,-0.735535228756966,0.023,0.041,1,"Not significant"
"Rnf123",0.00635645209330241,-0.179650408627303,0.107,0.144,1,"Not significant"
"9230112J17Rik",0.00641561267853766,-1.07043562079008,0.014,0.029,1,"Not significant"
"Blvra",0.00641968433268873,-0.68376986578791,0.038,0.061,1,"Not significant"
"Saal1",0.00643863654526131,-0.894336851727568,0.02,0.037,1,"Not significant"
"Foxr2",0.00644892610210299,-1.03872676106274,0.014,0.029,1,"Not significant"
"Zbtb26",0.00648007792109556,-0.86880175962043,0.02,0.037,1,"Not significant"
"Csf1",0.00648238854451774,-1.00630528337037,0.014,0.029,1,"Not significant"
"4933427D14Rik",0.00648238854451774,-1.00630528337037,0.014,0.029,1,"Not significant"
"Bora",0.00648238854451774,-1.00630528337037,0.014,0.029,1,"Not significant"
"Btg3",0.00648238854451774,-1.00630528337037,0.014,0.029,1,"Not significant"
"Mrpl45",0.00648689570788651,-0.258748277936444,0.066,0.096,1,"Not significant"
"Fads3",0.00649006957693598,-0.655808036286232,0.036,0.058,1,"Not significant"
"Stoml1",0.0064983643348072,-0.190729854507793,0.069,0.1,1,"Not significant"
"Zfp382",0.0065241444551918,-0.8437107786576,0.02,0.037,1,"Not significant"
"Csta2",0.00654266187412637,-1.55685775330569,0.006,0.017,1,"Not significant"
"Riiad1",0.00654346422459173,-0.73450066790884,0.032,0.053,1,"Not significant"
"Ppp1r9b",0.00655376685995356,-0.138499895735235,0.103,0.139,1,"Not significant"
"Rad51d",0.00656846341876682,-0.726782754748003,0.032,0.053,1,"Not significant"
"Brf1",0.00657207564217907,-0.0614468375628263,0.123,0.163,1,"Not significant"
"Glul",0.0065769856895983,-0.896282496042537,0.018,0.035,1,"Not significant"
"Gpr161",0.0065769856895983,-0.896282496042537,0.018,0.035,1,"Not significant"
"Tcof1",0.0065913063869286,-0.443037853748528,0.058,0.085,1,"Not significant"
"Hsp90aa1",0.00659569483803727,0.490887139679017,0.382,0.375,1,"Not significant"
"Cpsf2",0.00659631014482374,-0.627793660116636,0.036,0.058,1,"Not significant"
"Mtfr1",0.00660120508437356,-1.39931647631921,0.006,0.017,1,"Not significant"
"Tomm5",0.00660120508437356,-1.39931647631921,0.006,0.017,1,"Not significant"
"Spocd1",0.00660120508437356,-1.39931647631921,0.006,0.017,1,"Not significant"
"Slc19a1",0.00660120508437356,-1.39931647631921,0.006,0.017,1,"Not significant"
"Slc12a8",0.00660120508437356,-1.39931647631921,0.006,0.017,1,"Not significant"
"Enc1",0.00661879617055896,-0.927695448673998,0.017,0.033,1,"Not significant"
"Rps11",0.00662703097693884,-0.634336505983408,0.041,0.063,1,"Not significant"
"Chmp7",0.00663069076760223,-0.520878456200124,0.064,0.092,1,"Not significant"
"Psmd8",0.00663232059176114,-0.631302445893774,0.041,0.063,1,"Not significant"
"Plcd4",0.00664128313866147,0.692313999146358,0.062,0.04,1,"Not significant"
"Sptssa",0.00666192852162148,-0.841834712020161,0.018,0.035,1,"Not significant"
"Rnpc3",0.00666988119737424,0.331748516407311,0.531,0.574,1,"Not significant"
"Fbxo9",0.00669631617387468,-0.442793142520583,0.058,0.085,1,"Not significant"
"Mdga1",0.00674179194005433,-0.174540616408463,0.107,0.144,1,"Not significant"
"Gm34655",0.00674839811276516,-1.17136452964086,0.01,0.024,1,"Not significant"
"AC156546.1",0.00674839811276516,-1.17136452964086,0.01,0.024,1,"Not significant"
"Ubxn8",0.00677721973036052,-1.13183616545422,0.01,0.024,1,"Not significant"
"Phf5a",0.00677721973036052,-1.13183616545422,0.01,0.024,1,"Not significant"
"Psmc1",0.00678870859433191,-0.29174445698462,0.107,0.142,1,"Not significant"
"Kcnh8",0.00679750157094898,-0.237045047420333,0.145,0.185,1,"Not significant"
"Gm41414",0.00680006836446956,-0.605767353786637,0.032,0.053,1,"Not significant"
"4930517O19Rik",0.0068142379996793,-3.03872676106274,0,0.005,1,"Not significant"
"Adcyap1",0.0068142379996793,-3.03872676106274,0,0.005,1,"Not significant"
"Gm43122",0.00681426217646856,-3.32823337825773,0,0.005,1,"Not significant"
"Gm19410",0.00681426217646856,-3.45376426034159,0,0.005,1,"Not significant"
"Gm5089",0.00681426217646856,-3.19072985450779,0,0.005,1,"Not significant"
"Gm48779",0.00681429326097895,-3.56924147776152,0,0.005,1,"Not significant"
"Hnrnpu",0.00682014880196639,0.0422029207059307,0.475,0.605,1,"Not significant"
"Hspa12b",0.00682124213763512,-1.07825512524938,0.01,0.024,1,"Not significant"
"Scube1",0.00682834305322703,-0.472142789656441,0.028,0.048,1,"Not significant"
"Eno2",0.00683167091280006,0.505930204565785,0.388,0.387,1,"Not significant"
"Adck5",0.00683681461294518,-0.128864598922934,0.089,0.123,1,"Not significant"
"6330411D24Rik",0.00685290572733231,-0.403346353355363,0.187,0.23,1,"Not significant"
"Atf6b",0.00686345869790269,-0.197866035789422,0.069,0.099,1,"Not significant"
"Pnpla6",0.00692511445130212,-0.082926564973278,0.159,0.204,1,"Not significant"
"Nop2",0.00693502654903991,-0.672404546816928,0.039,0.061,1,"Not significant"
"Wnt4",0.00693610571507579,-0.800089009536416,0.027,0.046,1,"Not significant"
"Rgs10",0.00693646190292337,-0.507535516782568,0.052,0.077,1,"Not significant"
"Wnt5a",0.00694845173486982,-1.28383925889927,0.008,0.02,1,"Not significant"
"Zc3h3",0.00695043776151526,-0.238324599646906,0.097,0.131,1,"Not significant"
"Lhpp",0.00695841398230031,-0.664443261114244,0.037,0.059,1,"Not significant"
"Rab8a",0.00695972181386453,-0.781338918370091,0.024,0.042,1,"Not significant"
"Clp1",0.00697382835132118,-1.23803556928615,0.008,0.02,1,"Not significant"
"Tbxas1",0.00697382835132118,-1.23803556928615,0.008,0.02,1,"Not significant"
"Ifngr1",0.00697382835132118,-1.23803556928615,0.008,0.02,1,"Not significant"
"Arhgap27",0.00697382835132118,-1.23803556928615,0.008,0.02,1,"Not significant"
"Tnrc6a",0.00699929908218019,0.132115401911342,0.869,0.869,1,"Not significant"
"Rpap1",0.00699932258641375,-0.165333077442311,0.083,0.116,1,"Not significant"
"Kdelr2",0.00700067948403161,-0.891885372733472,0.022,0.04,1,"Not significant"
"Resf1",0.00701168615447914,-0.0744184682060518,0.171,0.22,1,"Not significant"
"Rnf213",0.00701870840758179,-1.16056788399754,0.021,0.038,1,"Not significant"
"Coa7",0.0070484102937915,-0.86880175962043,0.022,0.04,1,"Not significant"
"Mtmr4",0.00707236148441798,-0.195842777901445,0.1,0.135,1,"Not significant"
"Fam50a",0.00707395345178976,0.697177637733153,0.156,0.126,1,"Not significant"
"Fam3a",0.00707592677470173,-0.750157263121811,0.027,0.046,1,"Not significant"
"Zhx2",0.0070851180932142,-0.230309862482479,0.083,0.115,1,"Not significant"
"Pik3r2",0.00710704818785585,-0.241845170234647,0.072,0.102,1,"Not significant"
"Asphd2",0.00710769146302928,-0.228051480713527,0.086,0.118,1,"Not significant"
"Rhbdf1",0.00711789632479883,-0.736698223613086,0.027,0.046,1,"Not significant"
"Cxxc1",0.00715056788317967,-0.55194465428049,0.05,0.075,1,"Not significant"
"Camsap3",0.00715688370418215,-0.386408992539822,0.061,0.088,1,"Not significant"
"5430416N02Rik",0.00715960393102384,-1.10326701325745,0.012,0.026,1,"Not significant"
"Mars2",0.00717272736365359,-1.45376426034159,0.005,0.015,1,"Not significant"
"Gm15860",0.00717272736365359,-1.45376426034159,0.005,0.015,1,"Not significant"
"Eef1e1",0.00717272736365359,-1.45376426034159,0.005,0.015,1,"Not significant"
"Gm31323",0.00717272736365359,-1.45376426034159,0.005,0.015,1,"Not significant"
"Rnf5",0.00717272736365359,-1.45376426034159,0.005,0.015,1,"Not significant"
"Klhl9",0.00719272643460466,-1.06674113723234,0.012,0.026,1,"Not significant"
"Coq7",0.00719272643460466,-1.06674113723234,0.012,0.026,1,"Not significant"
"Col20a1",0.00727260559971735,-0.984278977040367,0.012,0.026,1,"Not significant"
"Trp53bp2",0.00727734230027048,-0.681174756444659,0.027,0.046,1,"Not significant"
"Bicral",0.00728773536987545,0.345985780671909,0.576,0.642,1,"Not significant"
"Fam20c",0.00729240578085869,-0.099333525766895,0.111,0.15,1,"Not significant"
"Minar1",0.00729836886836138,-0.8934638138547,0.021,0.038,1,"Not significant"
"Gpatch11",0.00733283483428127,-0.650161473145091,0.046,0.07,1,"Not significant"
"Rassf4",0.00738934813223666,-1.08030586481414,0.013,0.028,1,"Not significant"
"Ern2",0.00739030750537228,-0.67025608023835,0.022,0.04,1,"Not significant"
"Wdr27",0.00740375082207905,-0.651210324547804,0.033,0.054,1,"Not significant"
"Mars",0.00741744102086087,-0.238375226742901,0.078,0.109,1,"Not significant"
"Gpr108",0.00741818288040944,-0.342172569215602,0.066,0.094,1,"Not significant"
"Xrcc3",0.00746293784714024,-1.01319166895561,0.013,0.028,1,"Not significant"
"Pigo",0.00750323104736944,-0.51516480500573,0.048,0.072,1,"Not significant"
"Pla2g7",0.00752414253931971,-0.952866024408904,0.018,0.034,1,"Not significant"
"Igbp1",0.00752414253931971,-0.952866024408904,0.018,0.034,1,"Not significant"
"Tpst2",0.00752845603378319,-0.453764260341587,0.055,0.081,1,"Not significant"
"Zkscan7",0.00752964843485773,-1.03107318851931,0.015,0.03,1,"Not significant"
"Rbms2",0.00753250562802591,-1.01175971346247,0.016,0.032,1,"Not significant"
"Zkscan5",0.00754286231891382,-0.639319913497664,0.035,0.057,1,"Not significant"
"Bckdk",0.00758208100084528,-0.671355695414213,0.03,0.049,1,"Not significant"
"Kctd5",0.00760247235227257,-0.816334339726295,0.019,0.036,1,"Not significant"
"Fam131c",0.00760957802221624,-0.968337433171345,0.015,0.03,1,"Not significant"
"Polr2f",0.00760957802221624,-0.968337433171345,0.015,0.03,1,"Not significant"
"Mrps11",0.00761347202172668,-0.897370911817202,0.018,0.034,1,"Not significant"
"Igsf10",0.00765663487249255,-0.963958992660771,0.015,0.03,1,"Not significant"
"Atg9b",0.00766009927636195,-0.927695448673998,0.016,0.032,1,"Not significant"
"Iqsec1",0.00766938994660098,-0.0238957916680386,0.447,0.56,1,"Not significant"
"Syndig1l",0.00769915192456437,-0.837092899893093,0.015,0.03,1,"Not significant"
"Ikbkg",0.00769915192456437,-0.901223237312808,0.015,0.03,1,"Not significant"
"Sept2",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"Gm2061",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"Agtrap",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"A830011K09Rik",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"Gstt2",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"Mtbp",0.00771039864802849,-1.14890967881317,0.01,0.022,1,"Not significant"
"Mogs",0.00774619718253881,-0.86880175962043,0.016,0.032,1,"Not significant"
"Pip5kl1",0.00776298944187835,-0.764965948635891,0.024,0.042,1,"Not significant"
"Gm19265",0.00778019855461882,-0.57507055656372,0.038,0.059,1,"Not significant"
"Cox5b",0.00778533617966986,-0.591267784091522,0.042,0.065,1,"Not significant"
"Nisch",0.00781593465057757,0.327742691645716,0.523,0.549,1,"Not significant"
"Fam210b",0.00781651139190081,-1.26735113611071,0.007,0.019,1,"Not significant"
"Lingo3",0.00781651139190081,-1.26735113611071,0.007,0.019,1,"Not significant"
"Ncdn",0.0078195088086153,-0.10826769431582,0.113,0.15,1,"Not significant"
"Pusl1",0.00782256122595175,-0.739518742675464,0.024,0.042,1,"Not significant"
"Gm16070",0.00784886343641046,-0.274794119296268,0.06,0.087,1,"Not significant"
"Ccar1",0.00790853210868183,0.00783954697340372,0.404,0.513,1,"Not significant"
"Cfap44",0.00792421033855186,-0.245771218065755,0.153,0.194,1,"Not significant"
"Zmat5",0.0079678881794139,-0.549183825420269,0.057,0.082,1,"Not significant"
"Smg1",0.00797453787092369,-0.0174652797203487,0.539,0.685,1,"Not significant"
"Ercc5",0.00799366403910136,-0.0455113656298529,0.168,0.216,1,"Not significant"
"Slc16a14",0.00800197351284326,-0.725843805778388,0.036,0.057,1,"Not significant"
"Arhgef10l",0.00801442398719215,-0.00701790133540481,0.187,0.239,1,"Not significant"
"Efhd2",0.00805527863902146,-0.812218231254064,0.027,0.045,1,"Not significant"
"Rbks",0.00807229331099636,-0.724411850285255,0.03,0.05,1,"Not significant"
"Adamts10",0.00810895816669028,-0.0614468375628263,0.143,0.186,1,"Not significant"
"Ptch2",0.00818765423369398,-0.750157263121811,0.027,0.045,1,"Not significant"
"Chst9",0.0082370889938265,-1.19072985450779,0.015,0.03,1,"Not significant"
"4933421O10Rik",0.00823996200195535,-1.07825512524938,0.011,0.024,1,"Not significant"
"Pus1",0.00823996200195535,-1.07825512524938,0.011,0.024,1,"Not significant"
"Cdan1",0.0082447449911337,-0.0847793413934506,0.089,0.123,1,"Not significant"
"Abracl",0.00827858771891314,-1.71679866617538,0.003,0.011,1,"Not significant"
"Tmem266",0.00838717100236553,-0.223718266461703,0.083,0.114,1,"Not significant"
"Zmat1",0.00842154954676881,-0.0614468375628263,0.255,0.313,1,"Not significant"
"Catsper2",0.00843979367407257,-0.295066514322528,0.08,0.11,1,"Not significant"
"Ino80e",0.00845382274489395,-0.756327030362018,0.029,0.048,1,"Not significant"
"Pros1",0.00846903827125523,-0.681174756444659,0.027,0.045,1,"Not significant"
"Slc44a2",0.0085202211097642,0.506386227051847,0.285,0.26,1,"Not significant"
"Mrps24",0.00852292697166695,-0.649020551740521,0.032,0.053,1,"Not significant"
"Actn4",0.00858448534807604,-0.085712115940463,0.184,0.232,1,"Not significant"
"Gm17354",0.00858818026305863,-1.02080485306548,0.013,0.026,1,"Not significant"
"Sesn2",0.00858818026305863,-1.02080485306548,0.013,0.026,1,"Not significant"
"Dtx1",0.00860331797853126,-0.0973029905395242,0.165,0.21,1,"Not significant"
"Rpl10",0.00860847837121518,0.531233576319167,0.275,0.251,1,"Not significant"
"Ifitm10",0.00862497569747437,-0.41224499090332,0.061,0.088,1,"Not significant"
"Mlip",0.00865039796816806,-1.10146251641071,0.014,0.028,1,"Not significant"
"Npsr1",0.00866084816981096,-1.54952324314702,0.021,0.037,1,"Not significant"
"Gm49678",0.00868747658707649,-1.35422858679067,0.007,0.018,1,"Not significant"
"Gm10848",0.00871490244195873,-1.30176116689654,0.007,0.018,1,"Not significant"
"Fhdc1",0.00871490244195873,-1.30176116689654,0.007,0.018,1,"Not significant"
"Gm42595",0.00871490244195873,-1.30176116689654,0.007,0.018,1,"Not significant"
"Gm36560",0.00871490244195873,-1.30176116689654,0.007,0.018,1,"Not significant"
"Commd3",0.00871756979850721,-0.539233602530937,0.05,0.074,1,"Not significant"
"Nucks1",0.00872921445172942,-0.121920696589142,0.123,0.161,1,"Not significant"
"Smim20",0.00873843438195605,-1.00630528337037,0.014,0.028,1,"Not significant"
"Tnfrsf1b",0.00875274855234299,-1.16836204147934,0.009,0.021,1,"Not significant"
"Gm21814",0.00875274855234299,-1.16836204147934,0.009,0.021,1,"Not significant"
"Gm45250",0.00875274855234299,-1.16836204147934,0.009,0.021,1,"Not significant"
"Pnp",0.00875274855234299,-1.16836204147934,0.009,0.021,1,"Not significant"
"9330151L19Rik",0.00875550253434618,-0.99433264170429,0.015,0.03,1,"Not significant"
"Nt5c",0.00875887992579456,-0.632734401386906,0.037,0.058,1,"Not significant"
"Abcf3",0.00878069015620126,-0.281242147413236,0.085,0.116,1,"Not significant"
"4732471J01Rik",0.00878658026387568,-0.0396955980079499,0.354,0.433,1,"Not significant"
"Gm28153",0.00880257480237482,-0.842806551087486,0.018,0.034,1,"Not significant"
"Rps3",0.00880271472225581,-0.963958992660771,0.015,0.03,1,"Not significant"
"Rnh1",0.00882563696776669,-0.709323545613234,0.031,0.051,1,"Not significant"
"Mok",0.00882654265621107,-0.209292305534221,0.081,0.112,1,"Not significant"
"Adrb1",0.00885014599204953,-0.932932097040147,0.015,0.03,1,"Not significant"
"Eid1",0.0088670602378841,-0.190729854507793,0.066,0.094,1,"Not significant"
"Znrf2",0.00886982351733016,-0.665268365535298,0.025,0.043,1,"Not significant"
"4930525G20Rik",0.00888222416181699,-0.902749091543768,0.014,0.028,1,"Not significant"
"Dhdh",0.00889495228669306,-0.7732240996382,0.027,0.046,1,"Not significant"
"Lonp1",0.00890574824193179,0.66171295707835,0.187,0.158,1,"Not significant"
"Nrde2",0.0089275526237637,-0.591267784091522,0.041,0.063,1,"Not significant"
"Tmem219",0.00898494078068611,-0.546873664733068,0.044,0.066,1,"Not significant"
"Cfap97d2",0.00900667773101645,-0.401469752899374,0.067,0.094,1,"Not significant"
"Plod2",0.00901339759637806,-0.55194465428049,0.046,0.069,1,"Not significant"
"Tex2",0.00902611332741789,-0.121747347830641,0.155,0.198,1,"Not significant"
"Tmem256",0.00902919604554012,-0.657297654426719,0.031,0.051,1,"Not significant"
"BC003965",0.00903993326392341,-0.729398702955014,0.027,0.046,1,"Not significant"
"Arhgap22",0.00904457017957048,-0.160982511113741,0.077,0.107,1,"Not significant"
"Bcar1",0.00911260461146737,-0.204222090835906,0.086,0.117,1,"Not significant"
"Atp5k",0.00912734956401964,-0.556014318589537,0.041,0.063,1,"Not significant"
"Il18bp",0.00914827205381507,-0.559473701512702,0.039,0.061,1,"Not significant"
"L3mbtl2",0.00915689957544952,-0.173135794493055,0.075,0.105,1,"Not significant"
"Taf1",0.00925698454605103,-0.03405027385327,0.292,0.361,1,"Not significant"
"Zfp444",0.00926719652930535,-0.0974261346683933,0.11,0.147,1,"Not significant"
"Rrp9",0.00931156688137205,-0.615045167374647,0.044,0.067,1,"Not significant"
"Inpp5a",0.00933829943074131,-0.0718936249979423,0.175,0.221,1,"Not significant"
"Ccsap",0.00934563116182285,-0.77569235522895,0.022,0.039,1,"Not significant"
"Gm47200",0.00939004082021332,-1.13183616545422,0.01,0.023,1,"Not significant"
"Dclre1a",0.00939004082021332,-1.13183616545422,0.01,0.023,1,"Not significant"
"Rhobtb1",0.00940582777113384,-0.770621365681527,0.026,0.044,1,"Not significant"
"Gm11508",0.00941985007982876,0.489829218229375,0.334,0.313,1,"Not significant"
"Tac2",0.00942485811558963,-1.15830837681542,0.01,0.023,1,"Not significant"
"Hes6",0.00942919207065357,-1.09119418095688,0.01,0.023,1,"Not significant"
"4930578G10Rik",0.00942919207065357,-1.09119418095688,0.01,0.023,1,"Not significant"
"Hsf4",0.00945481852754684,0.730235926312448,0.116,0.089,1,"Not significant"
"Rfc2",0.00946025230739518,-0.16454033052693,0.114,0.15,1,"Not significant"
"B4galt4",0.00947348751992906,-0.68593770247062,0.03,0.049,1,"Not significant"
"Rplp0",0.00953906212346113,-0.8437107786576,0.021,0.037,1,"Not significant"
"Taf4",0.00954183449173319,-0.174737821739892,0.072,0.102,1,"Not significant"
"Gm32014",0.00955364193193855,-0.229851612267117,0.107,0.142,1,"Not significant"
"Rabgef1",0.00956069064079242,-0.126738297814546,0.108,0.144,1,"Not significant"
"Slc38a11",0.0095950367411745,-1.50623168023572,0.006,0.016,1,"Not significant"
"Cyp2j8",0.0095950367411745,-1.50623168023572,0.006,0.016,1,"Not significant"
"Baiap2l1",0.00962289251328805,-1.39931647631921,0.006,0.016,1,"Not significant"
"Dact1",0.00965081164749133,-1.34273294795284,0.006,0.016,1,"Not significant"
"Otud5",0.00966410304990648,-0.141595131916553,0.125,0.164,1,"Not significant"
"Ubxn6",0.00967661800685992,-0.156782522584455,0.1,0.133,1,"Not significant"
"Pla2g6",0.00972470400085336,-0.541227101591927,0.044,0.067,1,"Not significant"
"Abi3bp",0.00977532914395266,-0.961911164011912,0.006,0.016,1,"Not significant"
"Maml2",0.00977871264038143,-0.242191561540783,0.17,0.211,1,"Not significant"
"Bend4",0.00980857959010623,-0.895273970981622,0.019,0.035,1,"Not significant"
"Cdkn2aip",0.00980857959010623,-0.868801759620431,0.019,0.035,1,"Not significant"
"Fa2h",0.0098387751841783,-1.28383925889927,0.008,0.02,1,"Not significant"
"Smim10l2a",0.00984648283600522,-0.979833072009175,0.018,0.033,1,"Not significant"
"Rpain",0.00986192816026578,-0.733146660262864,0.028,0.046,1,"Not significant"
"Slc27a3",0.0098682107378845,-0.841834712020161,0.019,0.035,1,"Not significant"
"Eps8",0.00986980702698492,-0.244093080106518,0.075,0.104,1,"Not significant"
"Xkr8",0.00987386266916645,-1.23803556928615,0.008,0.02,1,"Not significant"
"Pemt",0.00987386266916645,-1.23803556928615,0.008,0.02,1,"Not significant"
"Myom1",0.00987386266916645,-1.23803556928615,0.008,0.02,1,"Not significant"
"Hexdc",0.00987493751540147,-0.0180504910434647,0.193,0.245,1,"Not significant"
"Nudt4",0.00987756188295856,-0.634336505983407,0.026,0.044,1,"Not significant"
"Bahd1",0.00987819758210757,-1.02926643181368,0.012,0.025,1,"Not significant"
"Gltp",0.00987819758210757,-1.02926643181368,0.012,0.025,1,"Not significant"
"Sdhd",0.00987819758210757,-1.02926643181368,0.012,0.025,1,"Not significant"
"Ldb3",0.0098862494108006,-0.490290136366701,0.054,0.078,1,"Not significant"
"Maf1",0.00990688376989568,-0.630642022425667,0.032,0.051,1,"Not significant"
"Egfl7",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
"Atp8b5",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
"Gm14508",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
"Nudt19",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
"Gm4419",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
"Gm9993",0.00990905245258241,-1.19072985450779,0.008,0.02,1,"Not significant"
