"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Map3k53",4.46119130895298e-09,1.35435723720743,0.451,0.174,7.82359119851085e-05,"18","Map3k5"
"Kcnh14",6.18015637964421e-09,1.47870372956069,0.465,0.201,0.00010838140242982,"18","Kcnh1"
"Gm37642",7.44687335894866e-09,1.35435723720743,0.437,0.171,0.000130595818095883,"18","Gm3764"
"Cx3cl12",7.74400004347439e-09,1.65473676669817,0.352,0.124,0.00013580652876241,"18","Cx3cl1"
"Rgs8",9.5092362128248e-09,1.79856412820837,0.268,0.078,0.000166763475464308,"18","Rgs8"
"Tle1",1.18200568863249e-08,1.6401224743247,0.352,0.127,0.00020728833761548,"18","Tle1"
"Nell25",1.23077465053081e-08,1.20128981686727,0.535,0.243,0.000215840950463589,"18","Nell2"
"Cacnb44",1.319462717412e-08,1.15582141637373,0.69,0.408,0.000231394176752543,"18","Cacnb4"
"R3hdm41",1.90338970535358e-08,1.52678963887402,0.38,0.143,0.000333797452627857,"18","R3hdm4"
"Dennd2a",2.18666271610624e-08,1.70932170518768,0.352,0.128,0.000383475040523551,"18","Dennd2a"
"Kirrel37",2.40383859370089e-08,0.661235966992601,0.93,0.727,0.000421561174177326,"18","Kirrel3"
"Ak55",5.10446220198264e-08,1.22137779165746,0.577,0.308,0.000895169536361696,"18","Ak5"
"Slc16a21",5.20562362434092e-08,1.79907635794601,0.282,0.092,0.000912910215000666,"18","Slc16a2"
"Cdh45",5.25023431569586e-08,0.784802226963888,0.746,0.442,0.000920733591943584,"18","Cdh4"
"Ppp3ca4",5.56923923506138e-08,0.967030271878386,0.761,0.518,0.000976677484652715,"18","Ppp3ca"
"Cers51",6.23890082809546e-08,1.15553383162309,0.592,0.326,0.0010941160382231,"18","Cers5"
"Cpne45",6.63204246335846e-08,1.40704842950772,0.493,0.238,0.00116306128679917,"18","Cpne4"
"Cacna1e5",6.64080894273621e-08,0.769289227592564,0.887,0.662,0.00116459866428765,"18","Cacna1e"
"Plxdc23",6.71926934951591e-08,1.1534179255373,0.535,0.254,0.0011783582658246,"18","Plxdc2"
"Mctp14",7.48222849023679e-08,1.20421408993814,0.704,0.455,0.00131215841033283,"18","Mctp1"
"Lrp1b7",7.57169946015074e-08,0.674770868362886,1,0.93,0.00132784893432664,"18","Lrp1b"
"Ryr12",7.68209585196957e-08,1.31379591553982,0.352,0.129,0.0013472091495599,"18","Ryr1"
"Mpped26",7.86321094280057e-08,1.19376521183305,0.493,0.242,0.00137897130303894,"18","Mpped2"
"Trpm35",8.21444930646913e-08,0.806063508181494,0.746,0.463,0.00144056797487549,"18","Trpm3"
"Smg92",9.48304122230128e-08,1.46113594507001,0.408,0.173,0.00166304093915497,"18","Smg9"
"Shisa95",1.12512737948734e-07,1.13934608882288,0.648,0.349,0.00197313588540695,"18","Shisa9"
"Rps6ka5",1.27525115138741e-07,1.66336707184161,0.324,0.12,0.0022364079441881,"18","Rps6ka5"
"Cers65",1.30737717754463e-07,1.25554408372098,0.592,0.33,0.00229274735626002,"18","Cers6"
"Gpm6b1",1.41683891486438e-07,1.70266528081994,0.352,0.143,0.00248471040499766,"18","Gpm6b"
"Snap25",1.48554642976091e-07,0.99397740982877,0.69,0.427,0.0026052027738717,"18","Snap25"
"Kcnab13",1.52520180419571e-07,1.09489967611607,0.507,0.243,0.00267474640401802,"18","Kcnab1"
"Adarb26",1.61102426343982e-07,0.498933951546215,0.873,0.578,0.00282525325079441,"18","Adarb2"
"Rasgrp12",1.67174376678285e-07,1.59101622761692,0.282,0.094,0.00293173704380708,"18","Rasgrp1"
"Atp1a11",1.74151863840379e-07,1.54392351963666,0.38,0.155,0.00305410123616873,"18","Atp1a1"
"Oprm12",1.74558214530617e-07,1.48410102370041,0.408,0.173,0.00306122740822343,"18","Oprm1"
"Samd125",2.01166883390937e-07,1.17770199926732,0.732,0.549,0.00352786363402686,"18","Samd12"
"Dgki6",2.03377031622662e-07,0.859549613855206,0.718,0.469,0.00356662300356662,"18","Dgki"
"Grin2b3",2.03388270205526e-07,0.755885408009944,0.944,0.827,0.00356682009459431,"18","Grin2b"
"Zswim63",2.03655762100094e-07,1.4614544559535,0.366,0.147,0.00357151109994934,"18","Zswim6"
"R3hdm13",2.20959697935774e-07,0.919624387740101,0.761,0.57,0.00387497022269966,"18","R3hdm1"
"Kcnj64",2.7723810294191e-07,1.10951510366048,0.606,0.34,0.00486192461129227,"18","Kcnj6"
"Diaph23",2.95999564406079e-07,1.34277598749265,0.535,0.286,0.0051909443609894,"18","Diaph2"
"Lncppara4",2.99720271379408e-07,1.42828264785311,0.394,0.167,0.00525619439918068,"18","Lncppara"
"Slc35f13",3.0725379472767e-07,1.27372634962824,0.676,0.456,0.00538830979813915,"18","Slc35f1"
"Fam49a1",3.26746956731413e-07,1.47805022935304,0.338,0.131,0.00573016138019879,"18","Fam49a"
"C2cd2l1",3.42245238900098e-07,1.79956648706262,0.254,0.084,0.00600195475459102,"18","C2cd2l"
"Lrrc73",4.18830589218322e-07,0.682951058649627,0.944,0.872,0.00734503204312171,"18","Lrrc7"
"Atp2b14",4.2952530079615e-07,0.841308688555943,0.746,0.472,0.00753258520006208,"18","Atp2b1"
"Malat14",5.31933903175138e-07,0.369697589679081,1,1,0.00932852485998239,"18","Malat1"
"Cacna1c5",6.49128699822529e-07,0.738516651653095,0.944,0.788,0.0113837700087877,"18","Cacna1c"
"Ly6h4",6.5223796355024e-07,0.857758046372213,0.746,0.469,0.0114382971667806,"18","Ly6h"
"Shtn14",6.57374375009713e-07,1.35837046633163,0.563,0.349,0.0115283744145453,"18","Shtn1"
"Dlgap41",6.61453603694432e-07,1.01890944733418,0.676,0.433,0.0115999118479893,"18","Dlgap4"
"Fxyd5",7.16667618308607e-07,1.50971612551507,0.254,0.083,0.012568200022278,"18","Fxyd5"
"Ptprt5",7.44756863296609e-07,0.688209666577186,0.775,0.485,0.0130608011116326,"18","Ptprt"
"Hacd2",7.61107769679834e-07,1.59272794825382,0.268,0.093,0.0133475469568752,"18","Hacd2"
"Nsg23",8.6581932335021e-07,1.40939015063468,0.423,0.206,0.0151838734735926,"18","Nsg2"
"Dock43",9.53935611307545e-07,1.03443617230158,0.62,0.364,0.0167291688155004,"18","Dock4"
"Rgl15",1.0261059641568e-06,1.23683393372493,0.507,0.262,0.0179948202934177,"18","Rgl1"
"Rps6ka25",1.14419879153178e-06,1.01634229664354,0.549,0.29,0.0200658142070929,"18","Rps6ka2"
"Olfm11",1.14492477758076e-06,1.32959107464479,0.394,0.174,0.0200785458244339,"18","Olfm1"
"Prelid3a",1.18281490161288e-06,1.54168851525335,0.282,0.103,0.0207430249295851,"18","Prelid3a"
"Sema6a5",1.51575273551922e-06,0.996675394579905,0.493,0.242,0.0265817557228006,"18","Sema6a"
"Sept111",1.55216119063758e-06,1.44892134666964,0.338,0.14,0.0272202508002113,"18","Sept11"
"Rreb15",1.57078878544848e-06,1.28872691799894,0.408,0.185,0.02754692293041,"18","Rreb1"
"Osbpl82",1.92386361423865e-06,1.58555232949983,0.408,0.207,0.0337387962029031,"18","Osbpl8"
"Xylt11",1.95289301877195e-06,1.35517648483926,0.437,0.208,0.0342478848702037,"18","Xylt1"
"Syt51",2.0135256850299e-06,1.33391812828175,0.338,0.137,0.0353111999383694,"18","Syt5"
"Arhgef282",2.01782455650894e-06,1.66955371056433,0.352,0.157,0.0353865892474973,"18","Arhgef28"
"Slc2a33",2.66299396287377e-06,1.37676419486941,0.437,0.22,0.0467009251269172,"18","Slc2a3"
"Frmpd48",3.22502821100299e-06,0.605697468757472,0.803,0.473,0.0565573197363595,"18","Frmpd4"
"Gm268715",3.84257561000933e-06,0.827480072949673,0.817,0.673,0.0673872484727336,"18","Gm26871"
"Prnp2",4.22022027699109e-06,1.37676419486941,0.352,0.153,0.0740100029975927,"18","Prnp"
"Mdga12",4.28568504828687e-06,1.32765516152115,0.31,0.125,0.0751580586918069,"18","Mdga1"
"Gnal3",4.40097834947478e-06,0.99273388579756,0.563,0.324,0.0771799573147393,"18","Gnal"
"Fgfr1",4.80200958694271e-06,1.48766554058621,0.338,0.151,0.0842128421262142,"18","Fgfr1"
"Pgbd51",4.97912189388982e-06,1.34502529432872,0.324,0.135,0.0873188606531458,"18","Pgbd5"
"Neto15",5.27555415020208e-06,1.44523308298188,0.423,0.215,0.092517393132094,"18","Neto1"
"Sorcs35",5.57964946855027e-06,0.624028923891106,0.704,0.427,0.0978503127299661,"18","Sorcs3"
"Cdh6",6.38576153578234e-06,1.49986833955873,0.254,0.095,0.111987100053015,"18","Cdh6"
"B230307C23Rik1",7.76958932859977e-06,1.08543714205006,0.394,0.183,0.136255288055654,"18","B230307C23Rik"
"Itpr15",1.03425460986006e-05,1.34242859288939,0.408,0.21,0.181377230931159,"18","Itpr1"
"Myt1l3",1.06511375787848e-05,0.505262228457622,0.915,0.869,0.18678899971915,"18","Myt1l"
"Pde8b4",1.0899672091958e-05,1.07042039735572,0.549,0.332,0.191147549476668,"18","Pde8b"
"Cacng42",1.18146253859872e-05,1.18195002665181,0.507,0.286,0.207193085394057,"18","Cacng4"
"Bcl11b6",1.28159531799754e-05,0.851543777840142,0.338,0.141,0.224753370917229,"18","Bcl11b"
"5330417C22Rik1",1.32132623042185e-05,1.1168341576143,0.563,0.357,0.231720981029079,"18","5330417C22Rik"
"Tspan52",1.36877671701323e-05,1.39148174842555,0.408,0.211,0.240042372862611,"18","Tspan5"
"Ppp1r12b3",1.39798594813888e-05,0.925674384523147,0.592,0.376,0.245164795725116,"18","Ppp1r12b"
"Pak73",1.75527135337996e-05,1.11089994033585,0.521,0.324,0.307821937242243,"18","Pak7"
"Epb41l4b3",1.76668028917331e-05,0.927080552783674,0.563,0.334,0.309822722312323,"18","Epb41l4b"
"Ssbp24",1.80886643639845e-05,0.917993620043484,0.634,0.417,0.317220906951196,"18","Ssbp2"
"Vgll4",2.11857454167298e-05,1.69841401894081,0.254,0.102,0.37153441737319,"18","Vgll4"
"Dnm33",2.64190812818973e-05,0.698668350372209,0.859,0.728,0.463311428440634,"18","Dnm3"
"Runx1t14",2.6960949428068e-05,1.13312258420283,0.408,0.207,0.472814170120029,"18","Runx1t1"
"Rtn14",2.75136653642455e-05,0.683580292731116,0.873,0.715,0.482507149492773,"18","Rtn1"
"Mrtfb3",2.90540691428092e-05,0.842131233399417,0.606,0.382,0.509521210557445,"18","Mrtfb"
"Fam184b1",3.0782739813885e-05,1.41136671628279,0.282,0.122,0.539836908116101,"18","Fam184b"
"Six33",3.47916343734167e-05,1.44740091966459,0.254,0.102,0.610140892006609,"18","Six3"
"Khdrbs33",4.09180676971139e-05,1.25780370757206,0.338,0.162,0.717580153204287,"18","Khdrbs3"
"Camk2a6",4.095146116023e-05,0.605603424766582,0.887,0.688,0.718165774366954,"18","Camk2a"
"Kcnj33",5.43629118662382e-05,1.14229399372701,0.408,0.215,0.953362385398219,"18","Kcnj3"
"Tef1",5.43957214401386e-05,1.1697197378664,0.423,0.224,0.95393776689571,"18","Tef"
"Spock22",5.48497629056983e-05,0.792873203209405,0.676,0.487,0.961900292077231,"18","Spock2"
"Grin13",5.82551802948909e-05,0.788941413925022,0.817,0.658,1,"18","Grin1"
"Galnt183",6.05310457928162e-05,0.71610853391358,0.423,0.21,1,"18","Galnt18"
"Fam126b2",6.05611357671337e-05,1.07531137327832,0.408,0.22,1,"18","Fam126b"
"Robo16",6.23619376550277e-05,0.43321848069837,0.944,0.836,1,"18","Robo1"
"Fras11",6.50603990142568e-05,1.31160170212691,0.282,0.125,1,"18","Fras1"
"Atxn3",6.98287018436368e-05,1.32604713590799,0.296,0.136,1,"18","Atxn3"
"Thrb3",7.68677749421683e-05,1.0158010492011,0.479,0.277,1,"18","Thrb"
"Csnk1a11",7.7777871930075e-05,0.894840215783466,0.563,0.367,1,"18","Csnk1a1"
"Nrxn310",8.9380828448001e-05,0.37541689553146,1,0.947,1,"18","Nrxn3"
"Sema6d6",8.99989669500427e-05,0.785022267388457,0.676,0.478,1,"18","Sema6d"
"Cacng81",9.42198206232399e-05,1.14482121888903,0.423,0.237,1,"18","Cacng8"
"Psap3",9.98516770252342e-05,0.964704071955723,0.521,0.322,1,"18","Psap"
"Ndrg43",0.000103702214502748,0.991277324744095,0.493,0.299,1,"18","Ndrg4"
"Cacna2d14",0.000106603206558851,0.5011570355273,0.493,0.262,1,"18","Cacna2d1"
"Adcy24",0.000109273228499882,0.576417936232511,0.662,0.421,1,"18","Adcy2"
"Rbfox35",0.000112685115512393,0.54585113908147,0.845,0.783,1,"18","Rbfox3"
"Lrfn23",0.000130797965601916,1.00497497552976,0.493,0.302,1,"18","Lrfn2"
"Wwc12",0.000131789141235306,0.956726014532199,0.366,0.184,1,"18","Wwc1"
"Ckb1",0.000142736614260867,0.98647335792625,0.451,0.258,1,"18","Ckb"
"Sesn11",0.000143428319336035,1.28389075778571,0.38,0.213,1,"18","Sesn1"
"Actn4",0.000148443229125365,1.05371162990104,0.394,0.209,1,"18","Actn4"
"Cdh134",0.000148717034422654,0.659128987142066,0.69,0.489,1,"18","Cdh13"
"Camkv4",0.000151233767233848,0.949031622742198,0.423,0.236,1,"18","Camkv"
"Ptpra1",0.000151383943580075,0.848221720502234,0.521,0.339,1,"18","Ptpra"
"Ubr5",0.000168291310076548,0.686208840646915,0.761,0.631,1,"18","Ubr5"
"Clstn1",0.000169959848619925,1.00271221980638,0.493,0.307,1,"18","Clstn1"
"Crtac11",0.000180404292360105,1.2746185961844,0.31,0.149,1,"18","Crtac1"
"Kcnip47",0.000181873823018265,0.240941253341567,0.986,0.924,1,"18","Kcnip4"
"Nap1l11",0.000194742548341618,1.16258355658477,0.437,0.266,1,"18","Nap1l1"
"Mef2a1",0.000195257757070425,0.895571047522126,0.479,0.279,1,"18","Mef2a"
"Wdr131",0.000198251617058835,1.21472323211919,0.338,0.178,1,"18","Wdr13"
"Rnf1691",0.000202310867911655,0.802602869212779,0.451,0.249,1,"18","Rnf169"
"Mir9-3hg2",0.000205089820004539,1.26313067743316,0.282,0.132,1,"18","Mir9-3hg"
"A630089N07Rik1",0.000214384322448182,1.05892539903944,0.366,0.192,1,"18","A630089N07Rik"
"Opcml7",0.000223250864052947,0.459917466471431,0.901,0.766,1,"18","Opcml"
"Gng72",0.000225128291966995,1.02751011463591,0.352,0.183,1,"18","Gng7"
"Man1a22",0.000258300850393046,1.10928388400442,0.352,0.181,1,"18","Man1a2"
"Jph42",0.000258523226045072,0.766440209463725,0.563,0.354,1,"18","Jph4"
"Pcdh156",0.000271055046733326,0.329487101869249,0.915,0.707,1,"18","Pcdh15"
"Pcbp31",0.000285403231642104,1.10898397857961,0.366,0.202,1,"18","Pcbp3"
"App1",0.00028775546611012,0.532987614140592,0.817,0.649,1,"18","App"
"Phc22",0.000299475967920899,0.716478408301169,0.634,0.445,1,"18","Phc2"
"Cdh83",0.000306510990149222,0.578081172289419,0.62,0.403,1,"18","Cdh8"
"Nrcam2",0.000312119589733027,0.681768877322991,0.648,0.467,1,"18","Nrcam"
"Arhgef21",0.00031805225398582,0.874263854340226,0.366,0.191,1,"18","Arhgef2"
"Ski1",0.000319821457303709,0.957583485607003,0.366,0.195,1,"18","Ski"
"Aplp11",0.00032233441023247,1.04803092207693,0.423,0.244,1,"18","Aplp1"
"Dpp66",0.0003454432517208,0.467893819046197,0.972,0.938,1,"18","Dpp6"
"Cpne63",0.000349272331820976,1.07840457112045,0.408,0.236,1,"18","Cpne6"
"Unc792",0.000401174724533605,0.719686817231349,0.662,0.557,1,"18","Unc79"
"Pdcd41",0.000422331059726085,1.25991754683797,0.31,0.162,1,"18","Pdcd4"
"Trank11",0.00042849760283465,0.596830069445816,0.718,0.581,1,"18","Trank1"
"Stxbp5l5",0.000432025735465239,0.717177860601949,0.606,0.441,1,"18","Stxbp5l"
"Tasor",0.000474303902524008,0.661628980020868,0.606,0.413,1,"18","Tasor"
"Enox21",0.000484709377597392,1.04834049905301,0.296,0.146,1,"18","Enox2"
"Gad14",0.000484819826178223,0.978099665324765,0.408,0.241,1,"18","Gad1"
"Igsf81",0.000532355065981736,1.01349205855962,0.338,0.181,1,"18","Igsf8"
"Trerf14",0.000559561572878482,0.633947023105343,0.69,0.546,1,"18","Trerf1"
"Gprin31",0.000577733027311467,1.13034549953225,0.268,0.129,1,"18","Gprin3"
"Lrpap11",0.000590629756222105,1.20848930803097,0.268,0.131,1,"18","Lrpap1"
"Fam214a2",0.000599981969251878,1.01271062430937,0.352,0.194,1,"18","Fam214a"
"Fam171b",0.000656471836215492,1.28198597011731,0.31,0.168,1,"18","Fam171b"
"Galnt10",0.000751019598795962,1.03957222771217,0.282,0.141,1,"18","Galnt10"
"Akap111",0.000843176862520562,0.971620229831893,0.408,0.247,1,"18","Akap11"
"Zbtb207",0.000847774664478664,0.535284433039472,0.676,0.492,1,"18","Zbtb20"
"Zdhhc143",0.000854379734244094,0.755238083341448,0.507,0.32,1,"18","Zdhhc14"
"St6galnac56",0.000869318813754591,0.575137348316959,0.563,0.365,1,"18","St6galnac5"
"Rbfox17",0.000875112740556978,0.207113381076389,0.986,0.895,1,"18","Rbfox1"
"Unc5a",0.000877881208462495,1.19516475442386,0.268,0.134,1,"18","Unc5a"
"Ppm1e2",0.000886818058377633,0.788603255723872,0.606,0.431,1,"18","Ppm1e"
"Metap1d3",0.000904672192391149,0.895057614639776,0.423,0.256,1,"18","Metap1d"
"Dgkb5",0.000928297363049482,0.432854264803731,0.831,0.769,1,"18","Dgkb"
"Coro2b1",0.000964552394219405,0.829450006989525,0.338,0.18,1,"18","Coro2b"
"Fam189a14",0.000977681870779727,0.70848271911752,0.521,0.346,1,"18","Fam189a1"
"Plppr14",0.000988650115253756,0.770134314623597,0.437,0.266,1,"18","Plppr1"
"Mrtfa1",0.00105137590594064,0.897745287679388,0.394,0.231,1,"18","Mrtfa"
"Ptpru1",0.00106518852980247,0.990890629622489,0.324,0.174,1,"18","Ptpru"
"Celf54",0.00110000088986689,0.495621753104957,0.775,0.608,1,"18","Celf5"
"Gnb51",0.00117535842507316,1.07088372244796,0.282,0.145,1,"18","Gnb5"
"Caly",0.00118521795936536,0.976874743753669,0.38,0.229,1,"18","Caly"
"Slc35f35",0.00118789192210622,0.518983337779321,0.606,0.424,1,"18","Slc35f3"
"Pitpnm24",0.00126449439440576,0.734591562805895,0.465,0.29,1,"18","Pitpnm2"
"Dlx6os13",0.00141810767811347,1.23468866189338,0.268,0.141,1,"18","Dlx6os1"
"Ttc14",0.00144912993734252,0.606783543475239,0.69,0.571,1,"18","Ttc14"
"A830018L16Rik6",0.00152184110831492,0.691845798152225,0.549,0.371,1,"18","A830018L16Rik"
"Neto25",0.00152539730660221,0.784959666265718,0.324,0.174,1,"18","Neto2"
"Syt73",0.00153208439000504,0.710628819441071,0.521,0.361,1,"18","Syt7"
"Cacna1h1",0.00160810945848335,0.783159585839121,0.31,0.162,1,"18","Cacna1h"
"Rbfox24",0.00165052587959882,0.561149411319744,0.704,0.513,1,"18","Rbfox2"
"Astn11",0.00169676834379686,0.620660483562966,0.648,0.488,1,"18","Astn1"
"Ppp1r13b",0.0017018773093008,0.741399407304434,0.451,0.286,1,"18","Ppp1r13b"
"Tenm35",0.00176739042652036,0.599824685234182,0.676,0.528,1,"18","Tenm3"
"B230334C09Rik1",0.00182226033949887,1.1798439551401,0.268,0.141,1,"18","B230334C09Rik"
"Airn4",0.00184401945165996,1.17950075865898,0.38,0.236,1,"18","Airn"
"Epha31",0.00191523598626852,0.700565689795857,0.254,0.124,1,"18","Epha3"
"Apba24",0.00192909282128714,0.684292910696155,0.577,0.432,1,"18","Apba2"
"Fyco12",0.00195633702109352,0.844049241293218,0.324,0.179,1,"18","Fyco1"
"Thy12",0.00205920759350962,1.02975147255873,0.296,0.161,1,"18","Thy1"
"Ppfia24",0.00214109785119979,0.50775624898904,0.746,0.612,1,"18","Ppfia2"
"Ext12",0.00214978100351823,1.02056525125664,0.394,0.262,1,"18","Ext1"
"Auts25",0.00216175618681143,0.317046344101974,0.873,0.766,1,"18","Auts2"
"Gm408411",0.00220122148879252,0.86665067023035,0.324,0.179,1,"18","Gm40841"
"Pknox22",0.00229357802034282,0.657165732673291,0.423,0.249,1,"18","Pknox2"
"Dgkd2",0.00231613329567745,0.795612502642435,0.408,0.252,1,"18","Dgkd"
"Rasa21",0.00231795158382165,0.820135300076169,0.352,0.202,1,"18","Rasa2"
"Cacng34",0.00232682468818042,1.08879974248283,0.254,0.131,1,"18","Cacng3"
"Adss",0.0023653067315117,1.08295842594711,0.254,0.131,1,"18","Adss"
"Ypel4",0.00238221031146662,0.941573789299652,0.296,0.16,1,"18","Ypel4"
"Clint11",0.00240104219392807,0.810908118303354,0.366,0.215,1,"18","Clint1"
"Zfyve283",0.00240738295594129,0.832138378667549,0.338,0.192,1,"18","Zfyve28"
"Ano32",0.00242836517824225,1.15666358504095,0.254,0.133,1,"18","Ano3"
"Slc12a61",0.0024639005172274,0.872894423728728,0.394,0.246,1,"18","Slc12a6"
"Mink12",0.00246554737175406,0.942226444837084,0.338,0.197,1,"18","Mink1"
"Cyfip13",0.002501637050964,0.826488129770812,0.451,0.302,1,"18","Cyfip1"
"Zfp942",0.00263049103144124,1.164870338205,0.254,0.134,1,"18","Zfp942"
"Plcl21",0.00264635918766131,0.778294795809503,0.38,0.226,1,"18","Plcl2"
"Ociad1",0.00268070874695201,1.01828699233978,0.268,0.142,1,"18","Ociad1"
"Cep85l",0.00273708422965825,0.884477667202225,0.268,0.139,1,"18","Cep85l"
"Ptpro6",0.00281630440850322,0.672740625051377,0.507,0.353,1,"18","Ptpro"
"Sergef1",0.00296245105088572,0.573638145181667,0.493,0.316,1,"18","Sergef"
"Mid1",0.00301387969407909,0.806846092980118,0.296,0.16,1,"18","Mid1"
"Cux13",0.00312234601970048,0.693691608698405,0.465,0.317,1,"18","Cux1"
"Tcf45",0.00315313453356165,0.53091280555843,0.394,0.243,1,"18","Tcf4"
"Prickle13",0.00319269903355096,0.570257667450125,0.592,0.408,1,"18","Prickle1"
"Odf2l",0.00324999427542973,0.871594667564241,0.254,0.13,1,"18","Odf2l"
"Smc3",0.00325193718254209,0.717895568333773,0.437,0.282,1,"18","Smc3"
"Cluap11",0.00331355592155795,1.00643393378712,0.38,0.243,1,"18","Cluap1"
"Eml51",0.00337742025856927,0.614963942099864,0.676,0.584,1,"18","Eml5"
"Cacna1d2",0.00357388751955231,0.51289125094592,0.732,0.61,1,"18","Cacna1d"
"Hspa5",0.00368784526021331,0.877505867032377,0.338,0.202,1,"18","Hspa5"
"Ric8b2",0.00375708427757082,1.03452575843182,0.31,0.182,1,"18","Ric8b"
"Lgi13",0.00379525394574155,1.09046270835921,0.296,0.174,1,"18","Lgi1"
"Ank5",0.00398498312673919,0.940825018014703,0.394,0.26,1,"18","Ank"
"Chgb",0.00403261483017762,0.77584180110002,0.352,0.205,1,"18","Chgb"
"Gpr1582",0.00415525951419972,0.501586856785027,0.901,0.897,1,"18","Gpr158"
"C788593",0.0044740507167872,0.928711638362602,0.282,0.157,1,"18","C78859"
"Fars21",0.00453655831533047,0.879129609512042,0.338,0.206,1,"18","Fars2"
"Sf3b11",0.00461502346385904,0.462213744173855,0.704,0.545,1,"18","Sf3b1"
"Ppp2r5c",0.00482035050992167,0.628387419477165,0.521,0.374,1,"18","Ppp2r5c"
"mt-Nd32",0.00487365706089368,0.530952130515594,0.465,0.309,1,"18","mt-Nd3"
"March4",0.00498680059250667,1.00954271297565,0.254,0.138,1,"18","March4"
"Kcnq56",0.00525451231167403,0.729975726023181,0.535,0.413,1,"18","Kcnq5"
"Cd472",0.00528459452855432,0.899417331568564,0.31,0.184,1,"18","Cd47"
"Atxn15",0.00530359652125556,0.5225289369699,0.69,0.599,1,"18","Atxn1"
"Araf1",0.00537145651794038,0.726273823401799,0.493,0.344,1,"18","Araf"
"Ptk2",0.00541366873741052,1.05222617484796,0.423,0.313,1,"18","Ptk2"
"Mgat5b1",0.00559395468461417,0.834735490153588,0.296,0.172,1,"18","Mgat5b"
"Exd22",0.00571693829450666,0.85712950755837,0.324,0.195,1,"18","Exd2"
"9330182L06Rik1",0.00577138849510158,0.773541265838869,0.394,0.26,1,"18","9330182L06Rik"
"Aig13",0.00597593089668244,0.642740421251649,0.493,0.334,1,"18","Aig1"
"Sncaip",0.0060556664245399,1.12665101597451,0.268,0.157,1,"18","Sncaip"
"Sesn32",0.00606094760391977,0.695969463076248,0.338,0.201,1,"18","Sesn3"
"Smpd31",0.00629491294771095,0.737942383127445,0.366,0.227,1,"18","Smpd3"
"Commd101",0.00630811380328732,0.784626641855549,0.296,0.169,1,"18","Commd10"
"Clpb",0.00635010632570936,0.790557372589505,0.338,0.205,1,"18","Clpb"
"Pde4a3",0.00649283620825712,0.702631954146243,0.535,0.392,1,"18","Pde4a"
"Kcnb13",0.00674657519346306,0.531871656893147,0.507,0.36,1,"18","Kcnb1"
"Ptpdc1",0.00675865186258046,0.901230901940495,0.268,0.15,1,"18","Ptpdc1"
"Hdac82",0.00689082962756609,0.733660223269459,0.535,0.384,1,"18","Hdac8"
"Dock105",0.00718257677142355,0.346370433008758,0.704,0.505,1,"18","Dock10"
"Snx294",0.00721447147769076,0.817680325973858,0.423,0.3,1,"18","Snx29"
"1500004A13Rik1",0.00730636274786751,0.570062721832521,0.577,0.422,1,"18","1500004A13Rik"
"Clstn26",0.00738172751638365,0.43509808416849,0.521,0.37,1,"18","Clstn2"
"Dnajc12",0.00743144496924915,0.753257354480725,0.507,0.382,1,"18","Dnajc1"
"Pde9a1",0.00745460652667472,0.87640276509656,0.268,0.153,1,"18","Pde9a"
"Vipas39",0.00751873488975407,0.949031622742198,0.254,0.142,1,"18","Vipas39"
"Adgrl11",0.00752450079496006,0.556431512583109,0.606,0.482,1,"18","Adgrl1"
"Exosc10",0.00754261734514559,0.662025653761805,0.423,0.282,1,"18","Exosc10"
"Adgrb35",0.00754551114043714,0.234610914022725,1,0.941,1,"18","Adgrb3"
"Akap132",0.00757181725979146,0.632913275299893,0.296,0.168,1,"18","Akap13"
"Lyst2",0.00758730823626421,0.634682462476923,0.465,0.327,1,"18","Lyst"
"Ints2",0.00761776601242755,1.04920693054916,0.254,0.143,1,"18","Ints2"
"Sfpq1",0.0079755524811365,0.579163220672018,0.592,0.462,1,"18","Sfpq"
"Taf31",0.00822719223925226,0.864581300942886,0.324,0.197,1,"18","Taf3"
"Casc32",0.00852205107950092,0.674955046116819,0.352,0.22,1,"18","Casc3"
"Ncs11",0.00878511104671317,0.739538752327011,0.324,0.195,1,"18","Ncs1"
"Ecpas",0.00880106613696693,0.485537632177229,0.676,0.518,1,"18","Ecpas"
"Bclaf11",0.00910714797953454,0.512207646747553,0.69,0.571,1,"18","Bclaf1"
"Cdadc1",0.00918997551089546,0.68161877639783,0.38,0.242,1,"18","Cdadc1"
"Wdpcp",0.0093355702678316,0.54332144699632,0.31,0.18,1,"18","Wdpcp"
"Dtnb1",0.00939908659232448,0.497294395894901,0.62,0.491,1,"18","Dtnb"
"Scn3b",0.00943655330208834,0.844049241293218,0.254,0.143,1,"18","Scn3b"
"Gm41361",0.00949377989138557,0.901230901940495,0.282,0.167,1,"18","Gm41361"
"Syt41",0.00958064118135807,0.879617088834432,0.296,0.18,1,"18","Syt4"
"Kcnip23",0.0096301893262758,0.796261342338952,0.31,0.193,1,"18","Kcnip2"
"Hdgfl3",0.00984043754798962,1.03770482221234,0.324,0.209,1,"18","Hdgfl3"
"1700016P03Rik1",1.19937385840255e-60,4.10161662698944,0.868,0.133,2.10334193548055e-56,"19","1700016P03Rik"
"Per1",1.02124423072381e-24,3.01309809199037,0.509,0.097,1.79095600742035e-20,"19","Per1"
