"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Hsp90b1",0.331060436987378,-0.210566985939658,0.153,0.214,1,0.480092716030433,"Not significant",NA
"Rbm5",0.331260768931888,-0.339111106560719,0.333,0.402,1,0.479829994378385,"Not significant",NA
"Tanc2",0.33187774006516,0.711430502059068,0.319,0.286,1,0.479021875916401,"Not significant",NA
"Appl2",0.331950780981039,-0.321928094887362,0.361,0.42,1,0.47892630525066,"Not significant",NA
"Wdfy3",0.333185699036568,-0.440572591385981,0.208,0.268,1,0.477313647609766,"Not significant",NA
"Ccdc39",0.33341554922821,0.843880798082718,0.153,0.107,1,0.477014150199251,"Not significant",NA
"mt-Cytb",0.33430018965626,0.637429920615292,0.292,0.241,1,0.475863377022018,"Not significant",NA
"Peg3",0.33521162938176,0.482151695137381,0.361,0.312,1,0.474680922951319,"Not significant",NA
"Ice1",0.335238521821449,-0.546994650522135,0.111,0.161,1,0.474646082961658,"Not significant",NA
"Arid1b",0.335580745002948,-0.406964198743162,0.181,0.241,1,0.474202966135566,"Not significant",NA
"Celrr",0.335744067131399,-0.426700416804424,0.125,0.179,1,0.473991652925399,"Not significant",NA
"Ccdc93",0.336402355902612,-0.169925001442313,0.069,0.116,1,0.473140971399923,"Not significant",NA
"Tecr",0.336639807642322,0.444784842672896,0.236,0.179,1,0.472834530020353,"Not significant",NA
"Htt",0.3371843752042,-0.269460674993227,0.167,0.232,1,0.472132558364665,"Not significant",NA
"Strn3",0.33739950340008,-0.635588573791124,0.139,0.188,1,0.471855560960775,"Not significant",NA
"Nfyc",0.33800362497173,-0.301169534720565,0.125,0.179,1,0.471078642039571,"Not significant",NA
"Limch1",0.3385134745288,-0.126757142285939,0.5,0.589,1,0.470424039542989,"Not significant",NA
"Sesn3",0.33870194605361,0.415037499278844,0.208,0.152,1,0.470182308055942,"Not significant",NA
"Rc3h1",0.338977777555795,-0.514573172829758,0.111,0.161,1,0.46982877200705,"Not significant",NA
"Zfp827",0.338977777555795,-0.514573172829758,0.111,0.161,1,0.46982877200705,"Not significant",NA
"Cdk19",0.339464732621024,-0.0484614889566453,0.194,0.268,1,0.469205338389882,"Not significant",NA
"Mapt",0.340176592274711,0.502500340529183,0.375,0.339,1,0.468295573720738,"Not significant",NA
"S100b",0.340215741127397,-0.255654875468196,0.153,0.214,1,0.468245596288957,"Not significant",NA
"Fam126b",0.34216287421712,0.789433014060342,0.111,0.071,1,0.465767114600111,"Not significant",NA
"Slc23a2",0.34216287421712,0.789433014060342,0.111,0.071,1,0.465767114600111,"Not significant",NA
"Dzank1",0.34216287421712,0.789433014060342,0.111,0.071,1,0.465767114600111,"Not significant",NA
"Ubap2",0.34216287421712,0.789433014060342,0.111,0.071,1,0.465767114600111,"Not significant",NA
"Rps6ka2",0.34216287421712,0.789433014060342,0.111,0.071,1,0.465767114600111,"Not significant",NA
"Arid5b",0.343061166761972,-0.305986551018341,0.125,0.179,1,0.464628439668936,"Not significant",NA
"C530008M17Rik",0.343157553305449,0.590124205836935,0.292,0.241,1,0.464506437330577,"Not significant",NA
"Prrc2b",0.343579882582966,0.460552158531212,0.25,0.196,1,0.463972273068344,"Not significant",NA
"Syn2",0.344503557329944,-0.324095931570073,0.194,0.259,1,0.462806289225764,"Not significant",NA
"Sgsm2",0.344971874230855,0.415037499278844,0.125,0.08,1,0.462216311779677,"Not significant",NA
"Phyhd1",0.345120042348281,-0.337479098421878,0.292,0.348,1,0.462029818951012,"Not significant",NA
"Stim1",0.345926272458267,-0.610497592828294,0.097,0.143,1,0.461016452873303,"Not significant",NA
"Zbtb16",0.347339894517356,0.637429920615292,0.153,0.107,1,0.459245331939163,"Not significant",NA
"Plcb4",0.347677865818557,-0.297475051162824,0.306,0.375,1,0.45882295688316,"Not significant",NA
"Coq8b",0.348301462990019,0.637429920615292,0.153,0.107,1,0.45804470134665,"Not significant",NA
"Brf1",0.348301462990019,0.637429920615292,0.153,0.107,1,0.45804470134665,"Not significant",NA
"Xrn2",0.348349714925266,-0.440572591385981,0.111,0.161,1,0.457984540537578,"Not significant",NA
"Rabep1",0.348364512234957,-0.329403215449509,0.236,0.304,1,0.457966092830624,"Not significant",NA
"Rab30",0.351438068879058,-0.275107238134369,0.181,0.241,1,0.454151196145744,"Not significant",NA
"Map3k4",0.351728209488653,0.0968615392525893,0.083,0.134,1,0.453792798774452,"Not significant",NA
"Iqce",0.352007706426717,0.485426827170242,0.194,0.143,1,0.453447828504931,"Not significant",NA
"Zcchc7",0.352653295288371,0.352027701753044,0.333,0.268,1,0.45265205363458,"Not significant",NA
"Phtf1",0.353547885635208,-0.725140158769417,0.083,0.125,1,0.451551755675567,"Not significant",NA
"Dnajc11",0.353547885635208,-0.725140158769417,0.083,0.125,1,0.451551755675567,"Not significant",NA
"Fxr1",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Il11ra1",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Ppm1h",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Coil",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Mia2",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Puf60",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Hira",0.35398571163119,0.637429920615292,0.111,0.071,1,0.451014267592758,"Not significant",NA
"Rrp1",0.354203583820019,0.637429920615292,0.111,0.071,1,0.450747048946666,"Not significant",NA
"Rabl2",0.354203583820019,0.637429920615292,0.111,0.071,1,0.450747048946666,"Not significant",NA
"Sox2",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Pcdh10",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Tbck",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Capzb",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Prdm5",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Slc22a4",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Sdc2",0.354697678175261,-0.532495080827021,0.097,0.143,1,0.450141654378276,"Not significant",NA
"Rgl1",0.355139872655874,-0.362570079384708,0.167,0.223,1,0.44960056537143,"Not significant",NA
"Eps15l1",0.355993388868616,-0.295455883526171,0.125,0.179,1,0.448558067208416,"Not significant",NA
"Smg7",0.356427636825175,-0.584962500721156,0.097,0.143,1,0.448028628834571,"Not significant",NA
"Ube2b",0.356970021138462,-0.524841508283585,0.25,0.304,1,0.447368255038589,"Not significant",NA
"Asxl2",0.357826218242865,-0.546994650522135,0.139,0.188,1,0.446327841462765,"Not significant",NA
"Esrrg",0.357827865851186,-0.658025962910879,0.139,0.188,1,0.446325841761462,"Not significant",NA
"Trrap",0.358285656950387,0.423305115262444,0.292,0.232,1,0.445770577354353,"Not significant",NA
"Camta1",0.358410935019101,-0.275107238134369,0.333,0.393,1,0.445618748602522,"Not significant",NA
"Mau2",0.358944187292774,-0.301169534720565,0.125,0.179,1,0.444973075196499,"Not significant",NA
"Safb",0.35915534031614,0.467504919172979,0.25,0.196,1,0.444717671615233,"Not significant",NA
"Hivep3",0.359533732775467,-0.387232133618978,0.278,0.339,1,0.444260356265892,"Not significant",NA
"Upp2",0.359612199589475,0.268196110949573,0.25,0.188,1,0.444165583555827,"Not significant",NA
"Gse1",0.361081985961728,0.460552158531212,0.375,0.339,1,0.442394177573079,"Not significant",NA
"Zfhx4",0.361171672596887,-0.893084796083488,0.111,0.152,1,0.442286319591361,"Not significant",NA
"Acot11",0.361182171055761,-0.202105407191462,0.194,0.259,1,0.442273695798194,"Not significant",NA
"Cacng4",0.361670222969899,-0.80314267077069,0.083,0.125,1,0.441687246096563,"Not significant",NA
"Gaa",0.361670222969899,-0.642677998577444,0.083,0.125,1,0.441687246096563,"Not significant",NA
"Rnft2",0.363598026850246,-0.450032920635048,0.097,0.143,1,0.439378482244281,"Not significant",NA
"Evi5l",0.363598026850246,-0.450032920635048,0.097,0.143,1,0.439378482244281,"Not significant",NA
"Fat3",0.363641920694264,-0.0665852517496277,0.472,0.562,1,0.439326057032125,"Not significant",NA
"Tox2",0.364921446411228,-0.409875794163065,0.153,0.205,1,0.437800612425009,"Not significant",NA
"Tef",0.36542096666523,-0.310102659490573,0.153,0.205,1,0.437206537865308,"Not significant",NA
"Stxbp3",0.366301929450113,0.485426827170242,0.111,0.071,1,0.436160793736956,"Not significant",NA
"Rit2",0.366301929450113,0.485426827170242,0.111,0.071,1,0.436160793736956,"Not significant",NA
"Mid1",0.366301929450113,0.485426827170242,0.111,0.071,1,0.436160793736956,"Not significant",NA
"Abl2",0.366703355087444,-0.440572591385981,0.097,0.143,1,0.435685116520724,"Not significant",NA
"Slc20a1",0.367584966495083,-0.362570079384708,0.167,0.223,1,0.434642258716117,"Not significant",NA
"Sox2ot",0.368601840326471,-0.046096414589454,0.458,0.562,1,0.433442500799972,"Not significant",NA
"Ube4a",0.368739388148668,-0.625604485218502,0.125,0.17,1,0.433280469277621,"Not significant",NA
"Rapgef1",0.368890557543253,-0.199071347101829,0.139,0.196,1,0.433102461225743,"Not significant",NA
"Entr1",0.368941065427457,-0.777607578663552,0.069,0.107,1,0.433043002414942,"Not significant",NA
"Sik2",0.368941065427457,-0.777607578663552,0.069,0.107,1,0.433043002414942,"Not significant",NA
"Zfp292",0.369012765439412,0.435796059445641,0.222,0.17,1,0.432958609819253,"Not significant",NA
"Cluh",0.369138927953984,-0.488100961468567,0.139,0.188,1,0.432810153384281,"Not significant",NA
"Ap3d1",0.369734393612474,0.637429920615291,0.319,0.295,1,0.432110148395375,"Not significant",NA
"Dhx36",0.369754497312373,-0.532495080827021,0.139,0.188,1,0.432086534988761,"Not significant",NA
"Pantr1",0.369896773212189,-0.555215157327104,0.083,0.125,1,0.431919457228139,"Not significant",NA
"Man1c1",0.369896773212189,-0.555215157327104,0.083,0.125,1,0.431919457228139,"Not significant",NA
"Herc6",0.369896773212189,-0.642677998577444,0.083,0.125,1,0.431919457228139,"Not significant",NA
"Ankrd6",0.371662862332222,-0.684498174272071,0.083,0.125,1,0.42985083274332,"Not significant",NA
"Nfia",0.371751011226041,-0.0644887264517134,0.472,0.598,1,0.429747841449473,"Not significant",NA
"Fmnl2",0.37214000244036,0.515439396236681,0.319,0.268,1,0.429293643858207,"Not significant",NA
"Usp54",0.372376454819288,-0.220551074512281,0.167,0.223,1,0.429017787049797,"Not significant",NA
"Zfhx3",0.373206390931433,0.670596784550491,0.319,0.277,1,0.428050927834191,"Not significant",NA
"Tshz2",0.373243943174506,0.674904626033955,0.278,0.232,1,0.428007231070405,"Not significant",NA
"Smchd1",0.373493504780801,0.576029375951149,0.222,0.179,1,0.427716946358314,"Not significant",NA
"Acss3",0.373765207468151,-0.295455883526171,0.111,0.161,1,0.427401128071822,"Not significant",NA
"Adcy9",0.374258672421609,0.54432051622381,0.181,0.134,1,0.426828127280938,"Not significant",NA
"Nol4",0.374533630948339,-0.250095350126296,0.222,0.286,1,0.426509179087318,"Not significant",NA
