"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Rabl6",0.230985843987283,-0.758783704371897,0.098,0.175,1,0.636414635114748,"Not significant",NA
"Ints6l",0.230985843987283,-0.758783704371897,0.098,0.175,1,0.636414635114748,"Not significant",NA
"Rab3gap1",0.231875871941158,0.702190079073806,0.195,0.119,1,0.634744439925962,"Not significant",NA
"Epb41l3",0.231880104557168,0.41461348897722,0.512,0.413,1,0.634736512473291,"Not significant",NA
"Nemf",0.232900813290924,0.262175914263749,0.317,0.206,1,0.632828994903946,"Not significant",NA
"Heg1",0.233108351525983,-0.749505890783886,0.098,0.175,1,0.63244216681972,"Not significant",NA
"Cep250",0.233184838277171,0.512812714965321,0.293,0.198,1,0.632299690905406,"Not significant",NA
"Sv2a",0.233264974753445,0.334325700019585,0.366,0.254,1,0.632150466578094,"Not significant",NA
"Desi2",0.233410766143152,-1.0432370938406,0.049,0.111,1,0.631879115862512,"Not significant",NA
"Bin1",0.233887725890708,-0.159882012692867,0.61,0.722,1,0.63099256877573,"Not significant",NA
"Cep85l",0.234034297437721,-0.839703699755464,0.073,0.143,1,0.630720492605,"Not significant",NA
"Mapk1",0.234034297437721,-0.839703699755464,0.073,0.143,1,0.630720492605,"Not significant",NA
"Tsc22d3",0.234034297437721,-0.839703699755464,0.073,0.143,1,0.630720492605,"Not significant",NA
"Pik3ip1",0.234037031761722,-0.90383403717518,0.073,0.143,1,0.630715418584221,"Not significant",NA
"Trpc4ap",0.235395984215501,-0.643306486951961,0.098,0.175,1,0.628200950362273,"Not significant",NA
"Nmt2",0.235783505891064,0.882762324715626,0.122,0.063,1,0.627486579016338,"Not significant",NA
"Adamts2",0.235783505891064,0.745258800965692,0.122,0.063,1,0.627486579016338,"Not significant",NA
"Carmil1",0.235783505891064,0.882762324715626,0.122,0.063,1,0.627486579016338,"Not significant",NA
"Nr1d2",0.235783505891064,0.882762324715626,0.122,0.063,1,0.627486579016338,"Not significant",NA
"Tyro3",0.236176680938549,-0.88277242164735,0.049,0.111,1,0.626762984959845,"Not significant",NA
"Fech",0.236176680938549,-0.88277242164735,0.049,0.111,1,0.626762984959845,"Not significant",NA
"March8",0.236177841045957,-0.965234581839324,0.049,0.111,1,0.626760851696702,"Not significant",NA
"Sh3tc2",0.236177841045957,-0.965234581839324,0.049,0.111,1,0.626760851696702,"Not significant",NA
"mt-Nd1",0.236288075807627,0.909234536076818,0.293,0.206,1,0.626558194328761,"Not significant",NA
"Cyfip1",0.237207794089624,0.69372850032561,0.171,0.103,1,0.624871045179173,"Not significant",NA
"Pcf11",0.237715544292296,-0.772589503896928,0.073,0.143,1,0.623942418694008,"Not significant",NA
"Mboat1",0.237715544292296,-0.772589503896928,0.073,0.143,1,0.623942418694008,"Not significant",NA
"Stx6",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Cttnbp2nl",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Tmem245",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Eya3",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Peli1",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Rb1",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Csnk1e",0.238951811253769,-0.795309580397011,0.049,0.111,1,0.621689673180284,"Not significant",NA
"Kif21b",0.239334022461972,0.757231442631768,0.22,0.143,1,0.620995559985715,"Not significant",NA
"Eprs",0.239334022461972,0.757231442631768,0.22,0.143,1,0.620995559985715,"Not significant",NA
