"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Shd",5.78065097513501e-10,-0.993608215356711,0.049,0.114,1.01993805805282e-05,9.23802325171965,"Down",NA
"Mga",5.8025422785541e-10,-0.302231176687594,0.32,0.463,1.02380055962808e-05,9.23638168649878,"Down",NA
"Mid1",5.82605922261648e-10,-0.608649862319758,0.109,0.198,1.02794988923845e-05,9.2346251050285,"Down",NA
"Cdc16",5.96378313759346e-10,-0.808930303643032,0.075,0.15,1.05224989679699e-05,9.22447815728123,"Down",NA
"Clcn4",6.00120941283525e-10,-0.572308712109339,0.14,0.237,1.05885338880065e-05,9.22176121821774,"Down",NA
"Csgalnact1",6.19263030047435e-10,-1.01974365769517,0.069,0.142,1.09262769021569e-05,9.2081248465618,"Down",NA
"Ap3s1",6.25179974996588e-10,-0.737557226342178,0.063,0.135,1.10306754788398e-05,9.20399494122189,"Down",NA
"Hmgcr",6.26240053804692e-10,-1.19971863773505,0.041,0.101,1.104937950933e-05,9.20325915870879,"Down",NA
"Erbin",6.27125656491486e-10,-0.664602455049952,0.114,0.202,1.10650050831358e-05,9.20264543133317,"Down",NA
"Zcwpw2",6.29271309118133e-10,-0.741119206681523,0.101,0.185,1.11028629780803e-05,9.20116206894491,"Down",NA
"Nob1",6.35418149924449e-10,-0.828159775123085,0.076,0.152,1.1211317837267e-05,9.19694038425319,"Down",NA
"Ddx42",6.41825530018601e-10,-0.404011225144487,0.185,0.296,1.13243696516482e-05,9.19258301188108,"Down",NA
"Eif2ak1",6.48275870433106e-10,-0.895273970981622,0.063,0.135,1.14381794579217e-05,9.18824014303195,"Down",NA
"Ncan",6.6249790929638e-10,-1.11559552444701,0.041,0.101,1.16891131116253e-05,9.17881548793074,"Down",NA
"Qrich1",6.69249870522903e-10,-0.430680647228546,0.252,0.372,1.18082447155061e-05,9.17441170416224,"Down",NA
"Lrrfip1",6.70625982487879e-10,-0.289252755085639,0.31,0.449,1.18325248350161e-05,9.17351962443461,"Down",NA
"Rtn4",6.73488192392737e-10,-0.299524587567644,0.249,0.379,1.18830256665775e-05,9.17167001393302,"Down",NA
"Zfp871",6.75289548176713e-10,-0.945152645750546,0.056,0.124,1.19148087880299e-05,9.17050997203949,"Down",NA
"Map3k13",6.7799617550193e-10,-0.649603262636718,0.106,0.191,1.19625645205561e-05,9.16877275593101,"Down",NA
"Phactr3",6.82760170538257e-10,-0.300399170061002,0.296,0.437,1.2046620448977e-05,9.16573182179864,"Down",NA
"Pex14",6.8417598918109e-10,-0.550788714736452,0.129,0.222,1.20716011531112e-05,9.16483217123417,"Down",NA
"Numb",6.91121954122643e-10,-0.526850296562415,0.145,0.244,1.21941557585399e-05,9.16044531104944,"Down",NA
"Sirt2",6.96153345846072e-10,-0.479043668789944,0.142,0.241,1.22829296341081e-05,9.15729508521796,"Down",NA
"Rasa1",7.05711240842344e-10,-0.484409577786415,0.16,0.264,1.24515691334223e-05,9.15137296489983,"Down",NA
"Klhl3",7.14141391244278e-10,-0.25335398503146,0.249,0.383,1.2600310707114e-05,9.1462157947252,"Down",NA
"Col25a1",7.41167910481125e-10,-0.760181130225492,0.2,0.302,1.3077166612529e-05,9.13008339210903,"Down",NA
"Hnrnpk",7.43211266639614e-10,-0.907275907435066,0.07,0.143,1.31132195885893e-05,9.12888771531914,"Down",NA
"Fance",7.43288254752605e-10,-0.91716478118183,0.052,0.118,1.3114577966855e-05,9.12884272975111,"Down",NA
"March2",7.46469764449248e-10,-0.718906329137372,0.088,0.168,1.31707125239425e-05,9.12698777856023,"Down",NA
"Sec14l1",7.53413039808098e-10,-0.975716963536942,0.054,0.121,1.32932196743741e-05,9.12296686745145,"Down",NA
"Bphl",7.555990207015e-10,-1.20398595121006,0.044,0.106,1.33317891212573e-05,9.12170861361973,"Down",NA
"Olfm2",7.5808001904454e-10,-0.435616913631327,0.166,0.272,1.33755638560219e-05,9.12028495004695,"Down",NA
"Actr3",7.7490377424615e-10,-0.955310752875106,0.055,0.123,1.36724021927991e-05,9.11075222382726,"Down",NA
"Csmd2",7.80870979533567e-10,0.299513988960225,0.816,0.739,1.37776875628903e-05,9.10742071708995,"Up",NA
"Slc35b1",7.81042183923877e-10,-0.702048214810059,0.081,0.16,1.37807082931529e-05,9.10732550933574,"Down",NA
"Mctp1",7.81336873806816e-10,-0.468593282312302,0.379,0.515,1.37859078014475e-05,9.10716167944962,"Down",NA
"Nf2",7.86689560115693e-10,-0.819892159139485,0.069,0.143,1.38803505986813e-05,9.10419661316407,"Down",NA
"Tmem189",7.87244677762052e-10,-0.405555167298967,0.165,0.269,1.38901450944336e-05,9.10389026676812,"Down",NA
"Gabpb2",7.9888380578409e-10,-0.666067864054451,0.089,0.169,1.40955058692545e-05,9.0975163823586,"Down",NA
"Lin7a",8.06692077368186e-10,-0.372785452661446,0.263,0.392,1.42332750130843e-05,9.09329220830084,"Down",NA
"Sertad2",8.15414103446354e-10,-1.00897941766869,0.056,0.123,1.43871664412075e-05,9.0886217812381,"Down",NA
"Fastk",8.22836704292229e-10,-0.825362498355533,0.072,0.146,1.45181308105321e-05,9.08468634396316,"Down",NA
"Myo9a",8.31848208762474e-10,-0.26437343631081,0.529,0.704,1.46771297954051e-05,9.07995591422737,"Down",NA
"Stat2",8.34432146985216e-10,-0.742168321089413,0.061,0.131,1.47227208014071e-05,9.07860897281097,"Down",NA
"Utp25",8.52494829008059e-10,-0.968337433171345,0.052,0.117,1.50414187630182e-05,9.06930824663467,"Down",NA
"Pygb",8.52601217696189e-10,-0.597291571719291,0.139,0.232,1.50432958850316e-05,9.0692540514234,"Down",NA
"Zfp788",8.57090882945888e-10,-1.02770535497149,0.043,0.104,1.51225115386972e-05,9.06697312455382,"Down",NA
"Dstyk",8.60655118309116e-10,-0.621364208837655,0.103,0.189,1.5185398907446e-05,9.06517084415751,"Down",NA
"Atm",8.68719529753323e-10,-0.583274993337991,0.101,0.186,1.53276873829676e-05,9.06112041496824,"Down",NA
"Gm15446",8.79476828745449e-10,-0.820303241929241,0.071,0.144,1.55174891663847e-05,9.05577559825377,"Down",NA
"Npm1",8.8643333248897e-10,-0.943569528022402,0.056,0.123,1.56402297184354e-05,9.05235392156437,"Down",NA
"Tead1",8.88839997215637e-10,-0.542300934943244,0.15,0.248,1.56826929108727e-05,9.05117641066124,"Down",NA
"Xrcc6",8.90764046656856e-10,-0.932932097040146,0.052,0.117,1.57166408392136e-05,9.05023732043643,"Down",NA
"Vps4b",8.93604081791567e-10,-0.768860321746524,0.073,0.148,1.57667504191304e-05,9.04885485612398,"Down",NA
"Zfp60",8.99820304060327e-10,-0.86880175962043,0.059,0.128,1.58764294448404e-05,9.04584421139064,"Down",NA
